sha,author_login,date,message,additions,deletions,total_changes,commit_count,total_prs,merged_prs,pr_acceptance_rate
ad333d4852b7b2f85fabe5dde1ce615816221b03,dsnsabari,2025-07-14 07:47:39+00:00,"[Qwen2.5-VL] Fix torch.finfo() TypeError for integer attention_mask_tensor (#39333)

* Update modeling_qwen2_5_vl.py

### 🐛 Bug Description

When using Unsloth’s Qwen2.5-VL vision models (both 3B and 7B) with the latest HuggingFace Transformers (commit: 520b9dcb42cef21662c304583368ff6645116a45), the model crashes due to a type mismatch in the attention mask handling.

---

### 🔥 Error Traceback

* Fix dtype compatibility in attention mask processing

Replace hardcoded torch.finfo() usage with dtype-aware function selection to handle both integer and floating-point attention mask tensors.
Technical Details:

Problem: Line 1292 assumes floating-point dtype for attention_mask_tensor
Solution: Add dtype check to use torch.iinfo() for integer types and torch.finfo() for float types
Files Modified: transformers/models/qwen2_5_vl/modeling_qwen2_5_vl.py

* Update modeling_qwen2_5_vl.py

* Update modeling_qwen2_5_vl.py

* Fix: Cast to float before applying torch.finfo

* # Fix: Use appropriate function based on dtype

* Update modular_qwen2_5_vl.py

* Fix: Cast to float before applying torch.finfo

* Fix: Use appropriate function based on dtype

* Fix: Use appropriate function based on dtype

* Updatet modeling_glm4v.py

* Only apply conversion for floating point tensors (inverted masks)

* corrected the format issue

reformatted modeling_glm4v.py

All done! ✨ 🍰 ✨
1 file reformatted

* Fix: Cast to float before applying torch.finfo

Corrected the format issue

* Fix torch.finfo() for integer attention mask

#39333

* Run make fix-copies and make style for CI compliance

- Updated dependency versions table
- Fixed code formatting and style issues
- Sorted auto mappings
- Updated documentation TOC

* Fix torch.finfo() TypeError for

Fix torch.finfo() TypeError for integer attention_mask_tensor #39333

* Fix torch.finfo() TypeError for integer",20,10,30,1,1,1,1.0
c30af65521e806eac11552d1fcd83d8e1461c07f,zucchini-nlp,2025-07-14 07:20:01+00:00,"[BLIP] remove cache from Qformer (#39335)

* remove cache from Qformer

* fix

* this was never correct...",82,165,247,20,298,253,0.85
66cd9956184f22ba43b975e5360e793eee87c146,zucchini-nlp,2025-07-14 06:34:58+00:00,"[shieldgemma] fix checkpoint loading (#39348)

* fix

* fix

* fix

---------

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",11,7,18,20,298,253,0.85
a1ad9197c5756858e9014a0e01fe5fb1791efdf2,yonigozlan,2025-07-12 23:39:06+00:00,"Fix overriding Fast Image/Video Processors instance attributes affect other instances (#39363)

* fix and add tests

* nit",81,5,86,2,88,74,0.84
dc98fb3e5e1439896c03265ad84335b122ce4b27,ydshieh,2025-07-12 21:19:37+00:00,"update docker file to use latest `timm` (for `perception_lm`) (#39380)

update docker file for timm

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",2,0,2,32,1020,916,0.9
5c30f7e390429904ecf0749c2e9fd9a3f29cc714,ParagEkbote,2025-07-11 18:23:08+00:00,"Update Model Card for Encoder Decoder Model (#39272)

* update model card.

* add back the model contributors for mamba and mamba2.

* update the model card.

* Apply suggestions from code review

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Apply suggestions from code review

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* update batches with correct alignment.

* update examples and remove quantization example.

* update the examples.

* Apply suggestions from code review

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* update example.

* correct the example.

---------

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>",90,84,174,1,6,6,1.0
0d7efe3e4b7e057d105d90862cffc4f8cc125d1a,Xiang-cd,2025-07-11 17:59:41+00:00,"fix gpt2 usage doc (#39351)

fix typo of gpt2 doc usage",1,1,2,1,1,1,1.0
a646fd55fdd97427ad33c4ee17d41758b7cafa99,MShaheerMalik77,2025-07-11 17:59:09+00:00,"Updated CamemBERT model card to new standardized format (#39227)

* Updated CamemBERT model card to new standardized format

* Applied review suggestions for CamemBERT: restored API refs, added examples, badges, and attribution

* Updated CamemBERT usage examples, quantization, badges, and format

* Updated CamemBERT badges

* Fixed CLI Section",88,33,121,1,1,1,1.0
af74ec65a7d5a1fbe220164f0c3ece601c091114,eromomon,2025-07-11 17:58:26+00:00,"Update Readme to Run Multiple Choice Script from Example Directory (#39323)

* Update Readme to run in current place

* Update Readme files to execute PyTorch examples from their respective folders",11,11,22,2,2,2,1.0
70e57e4710d8a617a6f0ea73183d9bc4c91063c9,juliendenize,2025-07-11 16:26:58+00:00,"Add mistral common support (#38906)

* wip: correct docstrings

* Add mistral-common support.

* quality

* wip: add requested methods

* wip: fix tests

* wip: add internally some methods not being supported in mistral-common

* wip

* wip: add opencv dependency and update test list

* wip: add mistral-common to testing dependencies

* wip: revert some test changes

* wip: ci

* wip: ci

* clean

* check

* check

* check

* wip: add hf image format to apply_chat_template and return pixel_values

* wip: make mistral-common non-installed safe

* wip: clean zip

* fix: from_pretrained

* fix: path and base64

* fix: path and import root

* wip: add docs

* clean

* clean

* revert

---------

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>
Co-authored-by: Yih-Dar <2521628+ydshieh@users.noreply.github.com>",3573,8,3581,1,2,2,1.0
665418dacc199d0c0825cdb0442de46b04e40e15,learning-chip,2025-07-11 14:59:51+00:00,"Remove device check in HQQ quantizer (#39299)

* Remove device check in HQQ quantizer

Fix https://github.com/huggingface/transformers/issues/38439

* Apply style fixes

---------

Co-authored-by: github-actions[bot] <github-actions[bot]@users.noreply.github.com>",1,4,5,1,1,1,1.0
601bea2c4efd58440f9a7399b0dfae164703338b,manueldeprada,2025-07-11 14:36:10+00:00,"Verbose error in fix mode for utils/check_docstrings.py (#38915)

* fix ast deprecations for python 3.14: replace node.n by node.value and use `ast.Constant`

More verbose exceptions in `fix_docstring` on docstring formatting issues.",19,4,23,2,20,12,0.6
24f771a043871a109d8a969bf92730746e085f3b,ydshieh,2025-07-11 14:30:56+00:00,"fix failing `test_sdpa_can_dispatch_on_flash` (#39259)

* fix

* fix

* fix

---------

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",14,7,21,32,1020,916,0.9
ee74397d207cb6e5e698a558c2952f54935bd942,ArthurZucker,2025-07-11 13:54:25+00:00,"update cb TP (#39361)

* update cb TP

* safety",12,1,13,4,452,371,0.82
9bc675b3b6e6faddb90619a0f1fdc43cce943190,Cyrilvallez,2025-07-11 13:34:01+00:00,"Fix link for testpypi (#39360)

fix link",1,1,2,14,132,118,0.89
bf607f6d3bd7bf95aaa1094c3a51c3476e4ddc29,shuminghu,2025-07-11 09:07:32+00:00,"PerceptionLM (#37878)

* plm template

* A working plm with fixed image features

* hacked processor

* First version that reproduced PLM output using PE from timm.

* Simplify and fix tie_word_embeddings

* Use PIL resize. Simplify converstion.

* First version that works with video input.

* simplifed image preprocessing (not batched)

* Minor fixes after rebasing on main.

* Video processor based on new API.

* Revert to use _preprocess for image processor.

* refactor with modular

* fix tie_word_embedding

* Testing with timm PE

* check in missed converstion from modular to model.py

* First working version of PLM with Eva PE. PLM-1B and 3B outputs are exactly the same as before. PLM-8B output has some differences.

* address review comments

* Fixed batching if video and image examples mixed.

* Simplify PE configuration.

* Enable AutoModel for PerceptionEncoder.

* Update PE config style.

* update all headers

* Minor fixes.

* Move lm_head to PerceptionLMForConditionalGeneration.
Fix vit_G model specification.

* Fix for testing_modeling_perception_lm.py

* Image processing refactoring to use more common parts.

* Fix processor test.

* update tests to use model from hub

* More test fixes.

* integration test GT update after rebasing; probably due to video preprocessing

* update test media path to hub

* Stop tracking local scripts

* address some review comments

* refactor image processing.

* small fixes

* update documentation and minor fixes

* remove scripts

* Minor fix for CI

* Fix image processing

* CI and doc fix

* CI formatting fix

* ruff fix

* ruff formatting

* ran utils/sort_auto_mappings.py

* update docstring

* more docstring udpates

* add vision_input_type default fallback for image processing

* more verbose variable naming

* test update

* Remove PE and PEConfig use AutoModel(TimmWrapper) instead

* Minor cleanup.

* Minor Fix: remove any ref to PE. Ruff format and check.

* fix docstring

* Fix modular/model consistency.Improvex docstringfor  .

* Fix PerceptionLMForConditionalGenerationModelTest

* ruff fix

* fix for check_repo

* minor formatting

* dummy size arg to fix for processor test.

* Update docstring for PerceptionLMConfig

* Minor fixes from review feedback.

* Revert some minor changes per reviewer feedback.

* update base_model_prefix

* address reviewer feedback

* fix comment in modeling file

* address reviewer feedback

* ruff format

* Pre-merge test update.

* reapply modular and fix checkpoint name

* processor test path

* use modular a bit more

* remove dead code

* add token decorator

---------

Co-authored-by: Cyril Vallez <cyril.vallez@huggingface.co>
Co-authored-by: Cyril Vallez <cyril.vallez@gmail.com>",3262,1,3263,1,1,1,1.0
4b47b2b8ea9252e36669397243b770505f953d69,giuseppeCoccia,2025-07-10 22:34:10+00:00,"Updated Switch Transformers model card with standardized format (Issue #36979) (#39305)

* Updated Switch Transformers model card with standardized format (Issue #36979)

* Apply reviewer suggestions to the new standardised Switch Transformer's model card

* Update switch_transformers.md

---------

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>",73,18,91,1,1,1,1.0
fe1a5b73e62c54adafcedb47ac2430e058dc4312,qubvel,2025-07-10 18:07:59+00:00,"[modular] speedup check_modular_conversion with multiprocessing (#37456)

* Change topological sort to return level-based output (lists of lists)

* Update main for modular converter

* Update test

* update check_modular_conversion

* Update gitignore

* Fix missing conversion for glm4

* Update

* Fix error msg

* Fixup

* fix docstring

* update docs

* Add comment

* delete qwen3_moe",127,47,174,5,88,71,0.81
571a8c21313ef734e77cf9874ea0334d25bd7ff5,Cyrilvallez,2025-07-10 16:53:40+00:00,"Add a default value for `position_ids` in masking_utils (#39310)

* set default

* Update masking_utils.py

* add small test",11,6,17,14,132,118,0.89
bdc8028cb3efe6e33982eb8d297ffbb695606e84,kylesayrs,2025-07-10 16:33:30+00:00,"[Core] [Offloading] Enable saving offloaded models with multiple shared tensor groups (#39263)

* fix counting meta tensors, fix onloading meta tensors

Signed-off-by: Kyle Sayers <kylesayrs@gmail.com>

* remove unrelated fix

Signed-off-by: Kyle Sayers <kylesayrs@gmail.com>

* add test

Signed-off-by: Kyle Sayers <kylesayrs@gmail.com>

---------

Signed-off-by: Kyle Sayers <kylesayrs@gmail.com>",39,18,57,4,15,13,0.87
df49b399dc02a2375f0e9bd0e74c544247ab3976,gante,2025-07-10 15:40:08+00:00,"[tests] tag serve tests as slow  (#39343)

* maybe they need more cpu resources?

* add todo",2,0,2,10,616,539,0.88
36e80a18da4cde6efe2d9d43875b7cd2d50f18c7,paulpak58,2025-07-10 15:27:55+00:00,"[modeling][lfm2] LFM2: Remove deprecated seen_tokens (#39342)

* [modeling][lfm2] remove deprecated seen_tokens

* [modular][lfm2] remove deprecated seen_tokens from modular file",0,8,8,2,3,2,0.67
9682d07f92bffcc2d091a32cfbb3692884e7cacd,paulpak58,2025-07-10 14:07:33+00:00,"LFM2 (#39340)

* [modeling][lfm2] LFM2 model on 4.53.0 interface

* [configuration] hook in LFM2 keys

* [modeling][lfm2] update modeling interface for 4.53.1

* [modeling][lfm2] apply mask to hidden conv states

* [misc] ruff format/lint

* [modeling][lfm2] minor: NotImplemented legacy cache conversion

* Create lfm2.md

* create nice modular

* style

* Update modeling_auto.py

* clean and start adding tests

* style

* Update test_modeling_lfm2.py

* Update __init__.py

* small test model size

* config

* small fix

* fix

* remove useless config attrs -> block_dim and conv_dim are hiden_size

* fix prepare inputs

* fix config

* test

* typo

* skip tests accordingly

* config docstrings

* add doc to .md

* skip config docstring check

---------

Co-authored-by: Maxime Labonne <81252890+mlabonne@users.noreply.github.com>
Co-authored-by: Cyril Vallez <cyril.vallez@gmail.com>",1645,6,1651,2,3,2,0.67
38c3931362e4d6548c586d217452a19b279d9bbe,gante,2025-07-10 13:41:38+00:00,"[server] add tests and fix passing a custom `generation_config` (#39230)

* add tests; fix passing a custom generation_config

* tool integration test

* add install step

* add accelerate as dep to serving

* add todo",320,53,373,10,616,539,0.88
6b09c8eab05820d480f4da97d23456428d410082,edwko,2025-07-10 10:36:58+00:00,"Handle DAC conversion when using weight_norm with newer PyTorch versions (#36393)

* Update convert_dac_checkpoint.py

* Update convert_dac_checkpoint.py

* Apply style fixes

---------

Co-authored-by: github-actions[bot] <github-actions[bot]@users.noreply.github.com>
Co-authored-by: Anton Vlasjuk <73884904+vasqu@users.noreply.github.com>",34,1,35,1,1,1,1.0
92043bde294da59207816c40c7601fbc49e10d8d,ydshieh,2025-07-10 09:51:55+00:00,"fix `phi3` tests (#39312)

fix

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",12,2,14,32,1020,916,0.9
520b9dcb42cef21662c304583368ff6645116a45,Kuangdd01,2025-07-10 08:44:28+00:00,"fix Glm4v batch videos forward (#39172)

* changes for video

* update modular

* change get_video_features

* update video token replacement

* update modular

* add test and fix typo

* lint

* fix order

* lint

* fix

* remove dependency

* lint

* lint

* remove todo

* resize video for test

* lint..

* fix test

* new a processor for video_test

* fix test",127,23,150,1,2,2,1.0
bc161d5d06ba3b40eaca99ce42734b4f1fecfaa2,zucchini-nlp,2025-07-10 05:18:44+00:00,"Delete deprecated stuff (#38838)

* delete deprecated stuff

* fix copies

* remove unused tests

* fix modernbert and fuyu

* Update src/transformers/cache_utils.py

Co-authored-by: Joao Gante <joaofranciscocardosogante@gmail.com>

* bye bye `seen_tokens`

* address comments

* update typings

* ecnoder decoder models follow same pattern as whisper

* fix copies

* why is it set to False?

* fix switch transformers

* fix encoder decoder models shared weight

* fix copies and RAG

* remove `next_cache`

* fix gptj/git

* fix copies

* fix copies

* style...

* another forgotten docsrting

---------

Co-authored-by: Joao Gante <joaofranciscocardosogante@gmail.com>",914,2164,3078,20,298,253,0.85
c6ee0b1da8ff57102548430e18480fa78a106022,yonigozlan,2025-07-09 21:46:22+00:00,"Fix broken SAM after #39120 (#39289)

fix",2,2,4,2,88,74,0.84
aff7df8436dde04762170d3d0fbe906c7216d6f2,jiqing-feng,2025-07-09 21:14:45+00:00,"enable static cache on TP model (#39164)

* enable static cache on TP model

Signed-off-by: jiqing-feng <jiqing.feng@intel.com>

* check tp size before init kv cache

Signed-off-by: jiqing-feng <jiqing.feng@intel.com>

* fix docstring

Signed-off-by: jiqing-feng <jiqing.feng@intel.com>

* add tp tests

Signed-off-by: jiqing-feng <jiqing.feng@intel.com>

* fix comment

Signed-off-by: jiqing-feng <jiqing.feng@intel.com>

* fix other cache head size

Signed-off-by: jiqing-feng <jiqing.feng@intel.com>

---------

Signed-off-by: jiqing-feng <jiqing.feng@intel.com>",84,1,85,6,67,54,0.81
2ef59646b8466a6e47cbf42754637a9f4a82484f,HollowMan6,2025-07-09 21:12:39+00:00,"Fix `max_length_q` and `max_length_k` types to `flash_attn_varlen_func` (#37206)

Also add notes asking users to set `TORCHDYNAMO_CAPTURE_SCALAR_OUTPUTS=1`
or call `torch._dynamo.config.capture_scalar_outputs = True`, as currently
this will cause a graph break.

Signed-off-by: Hollow Man <hollowman@opensuse.org>",9,1,10,1,2,2,1.0
2d600a4363b401f155fe6336994b50b2047982e8,avihu111,2025-07-09 21:09:50+00:00,"Granite speech speedups (#39197)

* ensure the query is updated during training

avoid unused parameters that DDP does not like

* avoid a crash when `kwargs` contain `padding=True`

trainers often pass this argument automatically

* minor

* Remove mel_spec lazy init, and rename to mel_filters.
this ensures save_pretrained will not crash when saving the processor during training
https://github.com/huggingface/transformers/blob/d5d007a1a0f0c11a726a54c8f00bd71825f84d02/src/transformers/feature_extraction_utils.py#L595

* minor - most feature extractors has a `sampling_rate` property

* speedup relative position embeddings

* fix several issues in model saving/loading:
- avoid modifying `self._hf_peft_config_loaded` when saving
- adapter_config automatically points to the original base model - a finetuned version should point to the model save dir.
- fixing model weights names, that are changed by adding an adapter.

* minor

* minor

* minor

* fixing a crash without peft active

* add todo to replace einsum

* granite speech speedups:
1. register attention_dist to avoid cpu-to-gpu transfer every layer.
2. pad_sequence is much faster than per-sample-padding + concat.
3. avoid returning audio back to cpu when using a compute device.

* support audio.shape=(1,L)",5,11,16,3,3,3,1.0
5111c8ea2f3eb918fc090f7dd4393d4204940e10,tomaarsen,2025-07-09 19:06:46+00:00,Fix typo: langauge -> language (#39317),1,1,2,1,30,27,0.9
2781ad092dad77ff554cb70ec130b97e44cfba78,Bpriya42,2025-07-09 18:32:40+00:00,"docs: update LLaVA-NeXT model card (#38894)

* docs: update LLaVA-NeXT model card

* Update docs/source/en/model_doc/llava_next.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/llava_next.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/llava_next.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/llava_next.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/llava_next.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/llava_next.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/llava_next.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/llava_next.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* [docs] Updated llava_next model card

* Update docs/source/en/model_doc/llava_next.md remove image sources

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* [fix] Change Flash Attention to SDPA badge

* [doc] fixed quantization example

* docs: updated contribution details and badges

* Update llava_next.md

---------

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>",125,234,359,1,1,1,1.0
16dd7f48d00fbb2c1991ad90634b14856133f2d3,ydshieh,2025-07-09 17:36:48+00:00,"skip files in `src/` for doctest (for now) (#39316)

fix

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",7,0,7,32,1020,916,0.9
d61c0d087cedbfdbbee8c75b210d5837c35addb8,emanrissha,2025-07-09 17:23:03+00:00,"Updated the Model docs - for the MARIAN model (#39138)

* Update marian.md

This update improves the Marian model card to follow the Hugging Face standardized model card format. The changes include:

- Added a clear description of MarianMT, its architecture, and how it differs from other models.
- Provided usage examples for Pipeline and AutoModel.
- Added a quantization example for optimizing model inference.
- Included instructions and examples for multilingual translation with language codes.
- Added an Attention Mask Visualizer example.
- Added a Resources section with relevant links to papers, the Marian framework, language codes, tokenizer guides, and quantization documentation.
- Fixed formatting issues in the code blocks for correct rendering.

This update improves the readability, usability, and consistency of the Marian model documentation for users.

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update marian.md

* Update marian.md

* Update marian.md

* Update marian.md

* Update docs/source/en/model_doc/marian.md

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>

* Update marian.md

* Update marian.md

* Update marian.md

* Update marian.md

---------

Co-authored-by: Steven Liu <59462357+stevhliu@users.noreply.github.com>",99,120,219,1,1,1,1.0
161cf3415ed5b0caee38ce42d8805744d13c1b50,ydshieh,2025-07-09 17:07:44+00:00,"add `stevhliu` to the list in `self-comment-ci.yml` (#39315)

add

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",1,1,2,32,1020,916,0.9
3be10c6d19fafc55d96d52e8bf30715058373543,Cyrilvallez,2025-07-09 16:40:37+00:00,"Fix consistency and a few docstrings warnings (#39314)

* Update modeling_deepseek_v2.py

* fix docstrings

* fix

* fix",43,6,49,14,132,118,0.89
4652677c89ecb664ee06bf141d1b7b648798e122,maximizemaxwell,2025-07-09 16:29:51+00:00,"🌐 [i18n-KO] Translated quark.md to Korean (#39268)

* initial translation

* removed english parts

* maintain consistency

* Update docs/source/ko/quantization/quark.md

Co-authored-by: YONGSANG <71686691+4N3MONE@users.noreply.github.com>

* Update docs/source/ko/quantization/quark.md

Co-authored-by: YONGSANG <71686691+4N3MONE@users.noreply.github.com>

* Update docs/source/ko/quantization/quark.md

Co-authored-by: YONGSANG <71686691+4N3MONE@users.noreply.github.com>

* Update docs/source/ko/quantization/quark.md

Co-authored-by: YONGSANG <71686691+4N3MONE@users.noreply.github.com>

* add toctree

* fixed indentation

---------

Co-authored-by: YONGSANG <71686691+4N3MONE@users.noreply.github.com>",87,0,87,1,7,6,0.86
c98090420431e49d5cab8f41b1cb5426a8b87e5a,VladOS95-cyber,2025-07-09 15:04:28+00:00,"Add DeepSeek V2 Model into Transformers (#36400)

* add initial structure

* doc fixes, add model base logic

* update init files

* some fixes to config and modular

* some improvements for attention

* format

* remove unused attn

* some fixes for moe layer and for decoder

* adapt _compute_yarn_parameters for deepseek

* format

* small fix

* fix for decoder forward

* add tests, small refactoring

* fix dummies

* fix init

* fix doc

* fix config docs

* add sequce doc, fix init for gate

* fix issues in tests

* fix config doc

* remove unused args

* some fixes and refactoring after review

* fix doc for config

* small fixes for config args

* revert config refactoring

* small refactoring

* minor fixes after rebase

* small fix after merge

* fix modular

* remove rotaryembd from public init

* small test fix

* some rotary pos calculation improvement

* fix format

* some improvements and fixes

* fix config

* some refactoring

* adjust some unit tests

* skip test

* small fixes and tests adjustment

* reapply modular

* fix all tests except Integration

* fix integration testzs

* cleanup BC stuff

* rope

* fix integrations tests based on a10

* style

---------

Co-authored-by: Cyril Vallez <cyril.vallez@huggingface.co>
Co-authored-by: Cyril Vallez <cyril.vallez@gmail.com>",1913,0,1913,1,16,13,0.81
accbd8e0fe7e535321fa6fa8de82c4260b500ddf,zucchini-nlp,2025-07-09 14:10:38+00:00,"[sliding window] revert and deprecate (#39301)

* bring back and deprecate

* oops

---------

Co-authored-by: Cyril Vallez <cyril.vallez@huggingface.co>",71,18,89,20,298,253,0.85
1cefb5d788f5e1a5b59fd57394ed93cbe71f0d86,Cyrilvallez,2025-07-09 13:46:53+00:00,"[modular] Allow method with the same name in case of @property decorator (#39308)

* fix

* add example

* fix

* Update modular_model_converter.py",264,8,272,14,132,118,0.89
4798c05c64ddcca574fdce962a72466bdcb55a9e,ydshieh,2025-07-09 13:35:48+00:00,"skip `test_torchscript_*` for now until the majority of the community ask for it (#39307)

fix

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",4,0,4,32,1020,916,0.9
fe5f3c85d292e34bed52e02a53edd5fa2acfc010,ydshieh,2025-07-09 11:49:33+00:00,"fix `aria` tests (#39277)

* fix

* fix

* fix

* fix

---------

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",16,0,16,32,1020,916,0.9
0687d481e2c71544501ef9cb3eef795a6e79b1de,zucchini-nlp,2025-07-09 07:45:01+00:00,"[flash attn 3] bring back flags (#39294)

* flash attn 3 flag

* fix copies",195,4,199,20,298,253,0.85
25343aafee10da8a13b217a39f3825f88c6d8dbe,JJJYmmm,2025-07-09 05:03:44+00:00,"Fix SDPA attention precision issue in Qwen2.5-VL (#37363)

* solve conflicts and remove  redundant attention_mask in qwenvit

* update decoded text check

* remove trailing whitespace",201,245,446,1,6,3,0.5
0e1c2817455602d182bd8ebf5fba212e14fb187e,yaswanth19,2025-07-08 19:46:32+00:00,"[Tests] Update model_id in AIMv2 Tests (#39281)

* Update model_id in tests

* fix

---------

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",5,5,10,5,18,13,0.72
7ef592c96cbf616492ac4181a390d465189abec6,bzhangGo,2025-07-08 17:08:48+00:00,"Update T5gemma (#39210)

* bug fix: add vocab_size to t5gemmaconfig for pipeline.

* Update checkpoint placeholder

* minor change

* minor change

* minor change: update example.

* fix: add vocab_size as an explict arg.

* buf fix:

remove vocab_size verification; instead, re-set encoder/decoder vocab size.

Note, in t5gemma, vocab size of encoder/decoder shoud be always the same.

* add `add_generation_prompt` for message preprocessing.",51,20,71,2,2,2,1.0
1ecd52e50a31e7c344c32564e0484d7e9a0f2256,lhoestq,2025-07-08 15:06:12+00:00,"Add torchcodec in docstrings/tests for `datasets` 4.0 (#39156)

* fix dataset run_object_detection

* bump version

* keep same dataset actually

* torchcodec in docstrings and testing utils

* torchcodec in dockerfiles and requirements

* remove duplicate

* add torchocodec to all the remaining docker files

* fix tests

* support torchcodec in audio classification and ASR

* [commit to revert] build ci-dev images

* [commit to revert] trigger circleci

* [commit to revert] build ci-dev images

* fix

* fix modeling_hubert

* backward compatible run_object_detection

* revert ci trigger commits

* fix mono conversion and support torch tensor as input

* revert map_to_array docs + fix it

* revert mono

* nit in docstring

* style

* fix modular

---------

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",448,350,798,2,25,20,0.8
1255480fd226129075e10c20842efd444f5b0e36,sbucaille,2025-07-08 15:03:04+00:00,"[lightglue] add support for remote code DISK keypoint detector (#39253)

* feat: add trust_remote_code in LightGlueConfig

* fix: made sure trust_remote_code is provided only when necessary

* fix: make style

* docs: added missing trust_remote_code docstring

* refactor: refactored LightGlue config init

* fix: removed unnecessary argument",40,10,50,6,16,11,0.69
838a0268b88b6e56783b401f9cacae9cb0cbb120,ydshieh,2025-07-08 13:36:05+00:00,"fix flaky `test_generate_compile_model_forward` (#39276)

fix

Co-authored-by: ydshieh <ydshieh@users.noreply.github.com>",3,0,3,32,1020,916,0.9
29d0030e237485a97ea568120d79a7988535ea63,qubvel,2025-07-08 13:24:39+00:00,"Refactor `PretrainedConfig.__init__` method to make it more explicit (#39158)

* cleanup

* fix no `__init__` test

* fix missing inits",135,102,237,5,88,71,0.81
1580f6465347df4e8d7c12cd4d3dc603b8a689ad,gante,2025-07-08 10:44:01+00:00,"[smollm3] add tokenizer mapping for `smollm3` (#39271)

add tok mapping to smollm3",1,0,1,10,616,539,0.88
db05e4ff33cbb6b08ad882cfe47d50d4071a1daa,kashif,2025-07-08 10:34:22+00:00,"[pagged-attention] fix off-by-1 error in pagged attention generation (#39258)

* fix off-by-1 error in pagged attention generation

* formatting

* use update_with_token",5,1,6,1,29,18,0.62
