sha,author_login,date,message,additions,deletions,total_changes,commit_count,total_prs,merged_prs,pr_acceptance_rate
e210360bb9d66870f69d35512a3d317cb68147ec,ijjk,2025-07-15 21:55:42+00:00,"Add create release branch workflow (#81687)

This creates a new workflow to create a release branch and apply the
necessary configs to allow releasing from that branch as this is quite
common for backports.",206,0,206,13,1020,947,0.93
3c2a1959047f668dfffcd6344aeaa4acb531eccf,unstubbable,2025-07-15 20:25:32+00:00,"Also enforce experimental features when there's no next config file (#81679)

When running `next build --debug-prerender`, we also want to set the experimental features even if there is no next.config.js file present.

This PR also fixes the `cloneObject` function to better handle nested optional object properties, and we're now also freezing and cloning the default config before applying changes to it.

> [!NOTE]  
> This PR is best reviewed with hidden whitespace changes.",341,202,543,25,331,294,0.89
1a0c4d089739800c34f825c85d27bf79741f7c0b,SyMind,2025-07-15 19:53:01+00:00,"perf: memorize exclude function in webpack config (#81525)

During JavaScript profiling, I identified repeated calls to the exclude
function in the webpack configuration and implemented caching to
optimize it.

<img width=""2248"" height=""772"" alt=""image""
src=""https://github.com/user-attachments/assets/1fdb03f3-2904-4195-a538-7b1f4646f0f2""
/>

I tested the performance using the
[chakra-ui-docs](https://github.com/SyMind/chakra-ui-docs) repository
with the following steps:
  1. Execute `pnpm run dev`
  2. Wait for the server to be ready (indicated by the 'Ready' message)
  3. Run `curl` on the root endpoint (`/`)

| | Webpack | Rspack |
|-|-|-|
|After| Compiled / in 8.3s (2682 modules) | Compiled / in 2.3s (2650
modules) |
|Before| Compiled / in 7.8s (2682 modules) | Compiled / in 1983ms (2650
modules) |

---------

Co-authored-by: Benjamin Woodruff <github@benjam.info>",17,13,30,2,23,18,0.78
c432d07a595b5edbd6d2ce6c50a065e7115e1622,Han5991,2025-07-15 19:29:26+00:00,"Fix before interactive incorrectly render css (#81146)

Fixing a bug

  - Related issues linked using fixes #81130
- Tests added. See:
https://github.com/vercel/next.js/blob/canary/contributing/core/testing.md#writing-tests-for-nextjs
- Errors have a helpful link attached, see
https://github.com/vercel/next.js/blob/canary/contributing.md

  What?

This PR fixes a bug where Next.js Script components with
strategy=""beforeInteractive"" incorrectly render classname attribute
instead of the HTML standard class attribute.

  Why?

The beforeInteractive script strategy in App Router bypassed the
existing setAttributesFromProps utility function that properly maps
React prop names to DOM attribute names. This caused className props to
be directly set as classname attributes in the HTML, which is
non-standard and breaks CSS styling.

  Before (broken):
```
  <script classname=""example-class"" id=""example"">...</script>
```
  After (fixed):
```
  <script class=""example-class"" id=""example"">...</script>
```
  How?

1. Identified the root cause: In
/packages/next/src/client/app-bootstrap.ts, the loadScriptsInSequence
function manually set attributes using a simple loop that didn't handle
DOM attribute name mapping.
  2. Applied the fix:
    - Imported the existing setAttributesFromProps utility function
- Replaced the manual attribute setting loop with the proper utility
function call
    - This ensures className → class mapping works correctly
3. Added comprehensive tests: Created e2e tests in
/test/e2e/app-dir/script-before-interactive/ that verify:
    - Single scripts render with correct class attribute
    - Multiple scripts work correctly
    - Script execution remains unaffected
    - Scripts are properly placed in document head

  Code changes:
```
  // Before (buggy)
  if (props) {
    for (const key in props) {
      if (key !== 'children') {
        el.setAttribute(key, props[key])  // ❌ className becomes classname
      }
    }
  }
```
  // After (fixed)  
```
  if (props) {
    setAttributesFromProps(el, props)  // ✅ className becomes class
  }
```
  Fixes #81130

---------

Co-authored-by: JJ Kasper <jj@jjsweb.site>",136,5,141,1,2,1,0.5
a0d15704e1c7f5571c1435bf9536592b33690cbd,ijjk,2025-07-15 19:24:23+00:00,"Ensure custom NextServer config is honored (#81681)

This ensures if using NextServer or a custom-server directly we honor
the custom config passed in correctly.",66,3,69,13,1020,947,0.93
f44efa807851c5d0a74c8bb2d9cda673aee753da,vercel-release-bot,2025-07-15 17:46:41+00:00,"Update Rspack production test manifest (#81661)

This auto-generated PR updates the production integration test manifest used when testing Rspack.",33,2,35,18,0,0,
899d993b29063a8586789877c71c5973ecb009aa,vercel-release-bot,2025-07-15 17:38:43+00:00,"Update Rspack development test manifest (#81660)

This auto-generated PR updates the development integration test manifest used when testing Rspack.",37,7,44,18,0,0,
5a7cec1e570d73699a7e6c31790b46eb5c1706d6,skt-t1-byungi,2025-07-15 17:36:54+00:00,"fix(router): Prevent redirect loop on root data requests with basePath (#81096)

Fixes #64910

This PR resolves an issue where a client-side navigation to the root
page fails when both `basePath` and `middleware` are active. This is
caused by an incorrect redirect loop on the `/_next/data` request.

The sequence of events is as follows:
1. Next.js enforces its `trailingSlash: false` policy by adding an
internal redirect from `{basePath}/` to `{basePath}`.
2. For middleware to be invoked correctly, a data request for the root
page is normalized to `/`.
3. The path is then re-joined with the `basePath` using
`path.posix.join(config.basePath, '/')`, which incorrectly results in
`{basePath}/`.
4. This malformed path triggers the redirect from step 1, causing the
data fetch to fail with a 308 status code and resulting in empty
`pageProps`.

This fix isolates the root path (`/`) during path normalization to
prevent an extra trailing slash from being added. By ensuring the path
resolves to `{basePath}` instead of `{basePath}/`, the redirect loop is
avoided.

The change correctly handles the root path while leaving the logic for
all other paths untouched.

---------

Co-authored-by: JJ Kasper <jj@jjsweb.site>",28,1,29,1,1,1,1.0
16011fe88a09eff4914682a9d535bc50e2b692da,mischnic,2025-07-15 16:33:10+00:00,Fix build-native.ts on Windows (#81673),2,1,3,34,340,285,0.84
465c2218356371ef217ae3fa82f663efef4a3253,unstubbable,2025-07-15 16:14:42+00:00,"Improve reliability of owner stacks for async I/O errors (#81501)

When running the following test isolated, and not as part of the full
test suite, the owner stacks for async I/O errors were missing the
top-most stack frame that's pointing at the `fetch` call.

```
pnpm test-dev test/e2e/app-dir/dynamic-io-errors/dynamic-io-errors.test.ts -t ""should show a collapsed redbox with two errors""
```

The same could be reproduced with `pnpm next dev
test/e2e/app-dir/dynamic-io-errors/fixtures/default` at
http://localhost:3000/dynamic-root, unless http://localhost:3000/static
was visited first.

The likely reason for that is that React's async I/O tracking was
recently optimized for performance reasons in facebook/react#33736 and
facebook/react#33737.

We can help React a bit with the tracking by explicitly awaiting our
`makeHangingPromise` calls. With this fix, the case from above reliably
works in isolation.",17,15,32,25,331,294,0.89
92a9d2840db6521190f28755c3905c3000caeb4b,ankur-arch,2025-07-15 15:48:35+00:00,"Add Prisma ORM example to Next.js examples (#75290)

- A Next.js starter app using [Prisma
Postgres](https://www.prisma.io/postgres) and Prisma ORM

This PR adds a new example demonstrating how to integrate Prisma ORM
with a Next.js application. The example includes:

- Setup instructions for Prisma Postgres
- Example models and queries
- Basic CRUD operations using Prisma

---------

Co-authored-by: Nikolas <nikolas.burk@gmail.com>
Co-authored-by: Alex Martin <alex.martin@vercel.com>
Co-authored-by: JJ Kasper <jj@jjsweb.site>",1291,0,1291,1,1,1,1.0
90c71b4608bd3ef8776f31fc6c6bd7fb901c7aeb,styfle,2025-07-15 14:22:21+00:00,"chore(bot): update comment (#81672)

The stale bot comment says 2 years even though its 1.5 years (or 545
days to be precise).

The exact amount of time is not as important in this message so we can
remove it to avoid drift between the message and actual stale time.",2,2,4,3,566,521,0.92
409b14c92e028cf38d9446f1d40aec116b06d0f6,delbaoliveira,2025-07-15 12:37:25+00:00,"Docs: POC (#81419)

Closes: 

-
https://linear.app/vercel/issue/DOC-4841/setup-minimum-working-app-in-the-nextjs-repo
- https://linear.app/vercel/issue/DOC-4845/add-community-readme

---------

Co-authored-by: Joseph Chamochumbi <joseph.chamochumbi@vercel.com>",7047,0,7047,2,278,256,0.92
5c090e81a97d9af54e8ec95b21d5c8d06787462b,huozhi,2025-07-15 08:58:08+00:00,"[segment explorer] fix content overflow styling (#81649)

* The bottom reset button should cover the content
* No need for transparent button background

| After | Before |
|:--|:--|
| <video src=""https://github.com/user-attachments/assets/598a6474-315a-4ed5-819b-dd49306125ef""> | <video src=""https://github.com/user-attachments/assets/9d7ba02c-033e-43b7-a65c-6764e903e10e""> |",1,2,3,24,1020,896,0.88
f1b88b4cfa63a6560a04baa209c09065c419969c,mischnic,2025-07-15 07:02:58+00:00,"Turbopack: content-hash PageLoaderAsset (#81450)

Closes PACK-5035

- [x] Content hash chunks such as `static/chunks/pages/404.js` with  `static/chunks/19a8e82e8f.js` instead
- [x] Including the actual path in `_buildManifest.js`
- [x] Update tests to check the path specified in the manifest",330,119,449,34,340,285,0.84
e54a837ebaad5c8f08291dc5f202e74e2886a57d,RobPruzan,2025-07-15 04:47:40+00:00,"feat: new detachable panel UI (#81483)

This PR updates the devtool overlay to use a new detachable panel based
system for rendering content. Each panel can be configured to:
- drag
- resize
- close on click outside
- have min/max sizes if resizable, size if fixed


https://github.com/user-attachments/assets/982ecee3-5ef0-424e-8fcc-4c54dfadcb25",2134,2353,4487,7,14,9,0.64
0a220665f5ddd4104e42ccb5db3e1166f1970c1b,gnoff,2025-07-15 03:28:25+00:00,"[dynamicIO] Do not use `React.unstable_postpone()` (#81652)

dynamicIO does not rely on Postponing for any prerender reason. This is
an experimental only API with no clear path to stailization. To make
dynamicIO supportable with stable React we should eliminate use of this
API.

This change replaces the postpone value when aborting the resume of a
prerender we want to complete even when it had a postponed state with
the already existing BailoutToCSRError error subclass.

We already have plumbing in place to ignore this error on the client
when hydrating which is exactly what we want to achieve here.",8,12,20,7,162,136,0.84
af42dadd69070c6d34d0f711697fd0fc76775325,unstubbable,2025-07-15 00:13:32+00:00,Allow `beforePageLoad` to be async (#81650),11,10,21,25,331,294,0.89
3c6591c1b2c2071f195a1677c4c110552e155584,gnoff,2025-07-15 00:03:51+00:00,"[dynamicIO] use RSC dynamicness to control partial vs complete PPR result (#81627)

Historically anything dynamic in a prerender would result in a partially
static shell that resumes at runtime. With this change, now partial
shells are only possible when RSC is dynamic. If your client prerender
has any IO but your RSC tree was entirely prerenderable then Next.js
will produce a complete static result and not perform a resume at
runtime. This simplifies how you reason about what will and wil not make
a static page. It also means that anything dynamic in the client layer
will only render in browser.

---------

Co-authored-by: Hendrik Liebau <mail@hendrik-liebau.de>",83,4,87,7,162,136,0.84
17675a2f276e47828b985529270a9d5a7cc6d4c0,vercel-release-bot,2025-07-14 23:50:25+00:00,"Update Rspack development test manifest (#81603)

This auto-generated PR updates the development integration test manifest used when testing Rspack.",22,1,23,18,0,0,
a3d875e0ce5dcee644d93795efe4e9be93319015,unstubbable,2025-07-14 23:42:40+00:00,Enable `@typescript-eslint/switch-exhaustiveness-check` rule (#81583),212,259,471,25,331,294,0.89
6430cbc97680e0df6943735f3f7f00ae655c22fc,nextjs-bot,2025-07-14 23:24:41+00:00,v15.4.2-canary.0,34,34,68,38,0,0,
1c1d9b5fdcebc7b0ff6e1b3ce91954d3c50e5c64,unstubbable,2025-07-14 21:49:57+00:00,"Use and enforce exhaustive switch statements for work unit store (#81577)

This allows us to introduce more work unit store types with confidence.

closes NAR-203",1482,969,2451,25,331,294,0.89
079c06d3c3421c23080dffc6b3c46859f6438212,nextjs-bot,2025-07-14 21:26:55+00:00,v15.4.1,34,34,68,38,0,0,
7ad467409b67691ae4f5dc4dc47f1a247c4ba988,nextjs-bot,2025-07-14 21:13:16+00:00,v15.4.0,34,34,68,38,0,0,
c1fa79be58eb1bc3c08ad834d934a62e91c6964b,nextjs-bot,2025-07-14 20:07:38+00:00,v15.4.0-canary.130,34,34,68,38,0,0,
27a271bd68f8759b0e4cdae04c1a3533233a777e,lukesandberg,2025-07-14 20:00:39+00:00,"[turbopack] Rename `traverse_edges_from_entries_topological` to `traverse_edges_from_entries_dfs` (#81481)

## Rename `traverse_edges_from_entries_topological` to `traverse_edges_from_entries_dfs`

This PR renames the `traverse_edges_from_entries_topological` method to `traverse_edges_from_entries_dfs` to better reflect its actual behavior. The method performs a depth-first search traversal rather than a topological sort.

The PR also:
- Updates the method documentation to clarify that it performs a DFS traversal
- Makes `ClientReferenceMapType` derive `Copy` for better ergonomics
- Removes unnecessary `ResolvedVc::upcast` call in client references mapping
- Renames some variables for clarity (`actions` → `client_references`)
- Removes unused `module_graph_for_entries` function
- Adds some tests for the traversal routine.  Not very interesting for this traversal but should make it easier to test future traversals.

These changes improve code clarity and correctness by ensuring the method name accurately describes its behavior.",334,74,408,7,83,69,0.83
a1339ec6b05ecbebd3cfd0fe5115f63e069ba7b4,bgw,2025-07-14 19:39:09+00:00,"Turbopack: Clean up some of the logic in visit_assign_expr (#81636)

It should be equivalent, but it's clearer that the LHS is always visited",10,16,26,11,335,315,0.94
d48daff8c6efd73f7e546ae4da584b1cb1dcafc8,styfle,2025-07-14 19:24:13+00:00,"fix(next/image): bump sharp to 0.34.3 (#81556)

This fixes a handful of issues including:

- https://github.com/lovell/sharp/issues/4393
- https://github.com/lovell/sharp/issues/4382
- https://github.com/lovell/sharp/issues/4398
- https://github.com/lovell/sharp/issues/4374
- https://github.com/lovell/sharp/issues/4417

See full list of changes
https://github.com/lovell/sharp/compare/v0.34.1...v0.34.3",141,112,253,3,566,521,0.92
de52c00b930f6b791604ff77df959b92aa416d4c,bgw,2025-07-14 19:03:56+00:00,"Turbopack: Fix turbopack-swc-ast-explorer with multi-line inputs (#81635)

Previously this was only parsing the first line of input

```
cargo run -p swc-ast-explorer <turbopack/crates/turbopack-tests/tests/snapshot/comptime/assignment/input/index.js | less
```",5,2,7,11,335,315,0.94
b5f2517a155b8f482c06317f0f6fb4b11530dc91,huozhi,2025-07-14 18:05:37+00:00,[segment explorer] fix boundary trigger state (#81623),16,43,59,24,1020,896,0.88
d04d65b5e69e8b60823de0e80162ff4e93445fe4,huozhi,2025-07-14 18:05:07+00:00,[segment explorer] fix route url is missing cases (#81622),70,25,95,24,1020,896,0.88
1758c3c4427480274211f9dd769cec305b274f62,icyJoseph,2025-07-14 16:56:33+00:00,"docs: onInvalidate router.prefetch (#81609)

Closes:
[DOC-4741](https://linear.app/vercel/issue/DOC-4741/document-oninvalidate-for-userouter-hook)",7,5,12,7,70,54,0.77
d9bcc4a6d354898dba75a1377087bd6a0da8491f,gaojude,2025-07-14 16:34:51+00:00,"[Segment Cache] Fix isHeadPartial logic (#81566)

This PR fixed two typos that affected isHeadPartial logic.",2,2,4,2,134,108,0.81
fcfae6eba077e5eb67775eec7ddfbe647b4423e6,delbaoliveira,2025-07-14 16:33:22+00:00,"15.4 Docs: Minor feature updates (#81618)

Updates the docs to include the new options in 15.4. 

- `prefetch=""auto""` option: https://github.com/vercel/next.js/pull/78689
- `next build` new `--debug-prerender option`:
https://github.com/vercel/next.js/pull/80667

---------

Co-authored-by: graphite-app[bot] <96075541+graphite-app[bot]@users.noreply.github.com>",31,1,32,2,278,256,0.92
ab24f6222a7cb7e37809af6b96432970b655c3dd,eps1lon,2025-07-14 15:54:09+00:00,[sourcemaps] Don't check for vendor chunks when Node.js 18 is used (#81619),15,2,17,32,540,451,0.84
8f060ea25ae201b0e69079ab975b48a13aeed6ca,huozhi,2025-07-14 15:45:48+00:00,"[test] improve segment explorer tests snapshot (#81616)

Format line format: `<segment> [<files,>]`

This will help visualize the rendered segment explorer panel easier by checking the snapshot. e.g.

```
app/ [layout.tsx]
parallel-routes/ [layout.tsx, page.tsx]
@bar/ [layout.tsx, page.tsx]
@foo/ [layout.tsx, page.tsx]
```",83,146,229,24,1020,896,0.88
7d474930a9445b0f8403f68edfdc8c992ce8b93e,sokra,2025-07-14 15:00:42+00:00,"Turbopack: fix hanging problem with reexport cycles (#81620)

### What?

Fix a hanging compilation in a specific case when reexports modules in a cycle.

Fix reported issues for tree shaken modules",49,17,66,12,957,847,0.89
2368e1c3d271dda2674458c9903ff7cc4bec21a4,eps1lon,2025-07-14 09:54:47+00:00,Augment React types internally instead of overwriting them (#81561),81,141,222,32,540,451,0.84
a7a42b389d5568fb699a5533e129a5b43d2174f4,eps1lon,2025-07-14 09:41:16+00:00,Dim console logs from prospective prerender in dev (#81515),280,0,280,32,540,451,0.84
4618e3d902d906fceba981c54db29ab331689a52,eps1lon,2025-07-14 09:41:04+00:00,Hide <anonymous> stackframes if sandwiched between two ignore-listed frames (#81067),703,97,800,32,540,451,0.84
74be505943ad3cf73d9ee95b36fa5da89130a43f,icyJoseph,2025-07-14 07:36:55+00:00,"Update help link for inlined use server in client components (#81495)

Partially Closes:
https://linear.app/vercel/issue/DOC-4854/server-actions-v14-and-v13-links",2,2,4,7,70,54,0.77
ee4d8e6586576527d80d9a0dca7e8daec05d06de,nextjs-bot,2025-07-13 23:25:00+00:00,v15.4.0-canary.129,34,34,68,38,0,0,
4e2b44a977864526312327ba866ac0c77885ba8d,unstubbable,2025-07-13 19:26:04+00:00,"Temporarily disable failing `fallback-shells` deploy test (#81593)

Something may have changed in infra that causes a fallback shell
revalidation instead of the expected route shell revalidation. Until
this is resolved we disable the deploy test to unblock.",20,16,36,25,331,294,0.89
9c980c0179bedc9087a85e9d2e1324d4dad74465,nextjs-bot,2025-07-12 23:25:14+00:00,v15.4.0-canary.128,34,34,68,38,0,0,
0c9355d36eaa853cb402a5a7c8312c9ece2b865a,RobPruzan,2025-07-12 22:06:34+00:00,fix: revert focus trap dependency change (#81571),2,2,4,7,14,9,0.64
0cf373a5857eec1ad4adca213aa8d86dc7d43e80,ztanner,2025-07-12 17:38:37+00:00,"add flag to opt into smooth scroll detection & add warning (#81563)

**What:**
`layout-router` currently forces style recalculation on every navigation by manipulating the `scroll-behavior` CSS property on the `<html>` element. This would impact most navigations, even though most don't use smooth scrolling

**Why:**
To prevent smooth scrolling during router navigation (which can feel janky), Next.js temporarily resets `scroll-behavior` to `auto`, then restores the original value (#40642). While this solves the UX issue, it causes performance overhead for the vast majority of users who don't have smooth scrolling configured.

**How:**
This PR introduces an optimization that checks for a `data-scroll-behavior=""smooth""` attribute before manipulating styles. Only users who explicitly opt into smooth scrolling will experience the style recalculation.

- The existing behavior is preserved by default
- Opt-in to the new behavior by setting `experimental.optimizeRouterScrolling: true` in Next.js config
- When smooth-scroll is detected on the document, a development warning is logged to notify that the default behavior will be changing in an upcoming major.",762,0,762,7,633,579,0.91
9a6f1bd429d413b42e1e3033ab7bcfe35f62e0db,ztanner,2025-07-12 17:20:41+00:00,"rename `handleSmoothScroll` util (#81546)

This function has a confusing name because it doesn't do any sort of smooth scroll handling or behavior, it just resets smooth scroll handling on the document before performing a router transition.  This attempts to rename the function to be more accurate to what it's doing.",8,8,16,7,633,579,0.91
be7b3a64fab12ddb5bb233d384e062125c343306,nextjs-bot,2025-07-11 23:24:47+00:00,v15.4.0-canary.127,34,34,68,38,0,0,
145d7613b621369afa7ddc0a05ed3ebecda4b624,RobPruzan,2025-07-11 21:08:22+00:00,"fix: update useEffect closure when menu is truly mounted (#81531)

Previously we mounted event handlers on the the menu's
[`ownerDocument`](https://developer.mozilla.org/en-US/docs/Web/API/Node/ownerDocument)
to listen for clicks outside the menu. This causes a bug where the ref
the useEffect captures is not set yet, and when it is set the effect
does not try to run again. The fix is to derive active state from the
true state tracking if the menu is mounted, not if the menu __will be
open__

### Before

https://github.com/user-attachments/assets/d88f9b46-2203-45f3-a184-46db39584679

### After


https://github.com/user-attachments/assets/57a0f68f-8d46-41ea-b761-222c82e4b6bc",4,4,8,7,14,9,0.64
3be29d88298c12ec313d771a5e7ccbdad55b9b60,nextjs-bot,2025-07-11 21:00:51+00:00,Upgrade React from `96c61b7f-20250709` to `97cdd5d3-20250710` (#81551),7022,4365,11387,38,0,0,
4dd01eea2f852dfc41a955dacae8cbc4510df758,eps1lon,2025-07-11 19:45:49+00:00,[sourcemaps] Properly devirtualize `rsc:` URLs (#81554),125,199,324,32,540,451,0.84
fcadb6846ebbf21ce861abcdd2e00850c0fe5cba,nick20name17,2025-07-11 19:40:04+00:00,"docs: update Page example to use Promise-based params in 05-server-and-client-components.mdx (#81557)

What?
This PR updates the Page component example in
05-server-and-client-components.mdx to use Promise-based params as
recommended in the Next.js 15 documentation.

Why?
Next.js 15 introduced support for async props, allowing the params prop
to be a Promise in Server Components. Updating the documentation ensures
that users follow the latest recommended practices and avoid confusion
when working with dynamic routes in Next.js 15.

How?
- Changed the Page component example to accept params as a Promise and
use await params to destructure the id.
- Updated the type annotation accordingly.",14,4,18,1,2,1,0.5
d7fa64ea3babbcdebabeaae48bbc3da3bb347828,unstubbable,2025-07-11 19:17:40+00:00,"Update eslint and restore `.eslintrc.cli.json` being used for CLI/CI-based linting (#81553)

This will allow us (again) to selectively use type-checked rules
internally, as stipulated in #67689. In a follow-up, we'll likely add
https://typescript-eslint.io/rules/switch-exhaustiveness-check/ as a
first type-checked rule.",167,155,322,25,331,294,0.89
f1b95e04e9ae9fcd85cba20f9291e1519e03acac,ijjk,2025-07-11 18:33:50+00:00,"Update rust-cache action to v1.0.9 (#81555)

Adds a 60s timeout for fetching the cache to avoid this blocking
continuing

x-ref:
https://github.com/ijjk/rust-cache/commit/a34594c450817c9860143c79797a8770c4e587f5",3,3,6,13,1020,947,0.93
d6bc6b055d05bf0861a0b8a216405bec1a2db93e,mischnic,2025-07-11 14:01:59+00:00,"Turbopack: only emit `*.single.css` chunks in dev (#81490)

They are only ever used in dev.

Closes PACK-4767",91,1041,1132,34,340,285,0.84
4bfa2986054db7c58a94b268565960cef8673b7d,eps1lon,2025-07-11 13:55:50+00:00,[test] Use same pnpm in temporary repo directory (#81540),6,1,7,32,540,451,0.84
27250721aa125ec27d03b3111a3e15569ba57983,huozhi,2025-07-11 13:42:57+00:00,[segment explorer] redesign file pills and boundary trigger (#81302),640,219,859,24,1020,896,0.88
f024178135f1e4f468644715e138f05b064fe120,mischnic,2025-07-11 13:07:28+00:00,"Turbopack: fix `@opentelemetry/api` resolve fallback (#81541)

Previously, it tried `[project]/node_modules/@opentelemetry/api` and then fell back to `node_modules/next/dist/compiled/@opentelemetry/api`.

But that doesn't work if the dependency is installed in a monorepo subpackage and should have been resolved from `packages/my-app/node_modules/@opentelemetry/api`.

We already have `fallback_import_map` which is exactly what's needed here.

Closes PACK-5054",41,21,62,34,340,285,0.84
48b2976ed268a78249679a82da43750e190943a1,sokra,2025-07-11 12:34:38+00:00,"Turbopack: add module cost benchmark (#81530)

### What?

Add a benchmark that requires/imports nearly 10k of empty modules.

Measures load and execution time for these modules.

Might also be useful to measure the compile overhead of modules.",414,12,426,12,957,847,0.89
7560398745ed989253920d6f08fba56e11496ca0,icyJoseph,2025-07-11 11:27:55+00:00,"docs: root layout + opengraph-image + cna-eslit vs next lint bootstrap (#81542)

Fixes: https://github.com/vercel/next.js/issues/81529,
https://github.com/vercel/next.js/issues/81352 and
https://github.com/vercel/next.js/issues/78630",11,6,17,7,70,54,0.77
8389b9f7f5f9a4c568725e2dceedfbdc5949c675,mischnic,2025-07-11 09:43:54+00:00,"Turbopack: remove `clone_value` again (#81539)

```
ast-grep run --pattern '$$$X.await?.clone_value()' --rewrite '$$$X.owned().await?' --lang rust -U
```

This was originally removed in #75852, but added again in #80634 for no apparent reason.",297,413,710,34,340,285,0.84
e3a1aba8ed55afe04b0cad6de79e855efc4b1262,mischnic,2025-07-11 09:10:44+00:00,"Turbopack: refactor ReadRef deref + clone to the intended pattern (#81537)

```
ast-grep run --pattern '(*$$$X.await?).clone()' --rewrite '$$$X.owned().await?' --lang rust -U
```",49,32,81,34,340,285,0.84
e53f84b3fbbb4b2ec420eb8d01c30fe49e7e4674,nextjs-bot,2025-07-11 08:22:15+00:00,Upgrade React from `60b5271a-20250709` to `96c61b7f-20250709` (#81505),392,392,784,38,0,0,
72c963503ce8b6804807f1d42f5f726654ca35f8,eps1lon,2025-07-11 07:53:30+00:00,Pass `filterStackFrame` everywhere (#81516),44,61,105,32,540,451,0.84
2f97e3c04ef73466223e863ae4a1473de77a71ed,nextjs-bot,2025-07-11 00:44:06+00:00,v15.4.0-canary.126,34,34,68,38,0,0,
a4a754d01cd1dd1f1d1498a2135c382328537dd0,bgw,2025-07-11 00:38:49+00:00,"fix(CI): On musl/alpine builds, pin llvm to llvm20, add llvm bin directory to path (#81519)

Alpine Edge recently removed `llvm-config` from the PATH:

- 3.22:
https://pkgs.alpinelinux.org/contents?file=llvm-config&path=&name=&branch=v3.22&repo=&arch=x86_64
- Edge:
https://pkgs.alpinelinux.org/contents?file=llvm-config&path=&name=&branch=edge&repo=&arch=x86_64

CI job: https://github.com/vercel/next.js/actions/runs/16208743604

Also, fix a bunch of escaping problems with how we invoke bash inside of
docker...

Co-authored-by: Will Binns-Smith <wbinnssmith@gmail.com>",51,45,96,11,335,315,0.94
5157472d841b06cf58f5e63b38167256fb01f012,nextjs-bot,2025-07-10 23:24:47+00:00,v15.4.0-canary.125,34,34,68,38,0,0,
16c53236a7cafb2dae74656dfdb4127ca4a84241,eps1lon,2025-07-10 22:05:27+00:00,"Configure `url` for responses from patched fetch like the original `response.url` (#81507)

The main config that was missing is enumerability which is relevant for showing properties in the Chrome performance track and inferring shorthands.",15,3,18,32,540,451,0.84
e98773491894e386c7dab016599331a2152221b3,nextjs-bot,2025-07-10 21:34:52+00:00,v15.4.0-canary.124,34,34,68,38,0,0,
df2c2a8cf0b7287bed517153db5758d365b95c6c,eps1lon,2025-07-10 21:29:58+00:00,[sourcemaps] Stop sending stackframes in third-party chunks (#81344),247,46,293,32,540,451,0.84
b0641f12e9fefb7e75049c6ab9477ce2d211e471,eps1lon,2025-07-10 21:21:30+00:00,"[turbopack] Improve internal error message when source map retrieval fails (#81508)

Mostly so that I know which source URL slipped through.",22,10,32,32,540,451,0.84
535ba0676ab5f46a1e6dcc88306914091515f468,unstubbable,2025-07-10 19:45:30+00:00,"Remove unused `syncDynamicExpression` (#81187)

The `syncDynamicExpression` property of `DynamicTrackingState` is not
used anymore.",0,4,4,25,331,294,0.89
bdcb114ddbb7207108d21f142727465d134a2f9e,mischnic,2025-07-10 19:31:06+00:00,"Turbopack: fix export-all-as with name collision (#81510)

`EcmascriptModulePartReference` is a pretty counterintuitive reference. The `part` declares which module should be synthesised on the other side. That doesn't have anything to do with which exports are actually being imported by reference.

This only triggered a bug when these exports here had the same name by coincidence
```js
// reexport.js
export * as Sub from './sub.js' // <--
// sub.js
export const Sub = 123 // <-- 
```",18,13,31,34,340,285,0.84
17a1fd8f4caa56e31ed4541068f19ea4963f3036,sokra,2025-07-10 18:53:23+00:00,"Turbopack: improve debugging features (#81415)

### What?

* add no_fast_stale feature
* nicer hanging messages
* print details on strongly consistent hanging (prints which tasks are
not completing and the chain to them)",140,17,157,12,957,847,0.89
