sha,author_login,date,message,additions,deletions,total_changes,commit_count,total_prs,merged_prs,pr_acceptance_rate
bc8ee803e164ad44aaefb4ceaadbd0ce9a19cece,tensorflower-gardener,2025-07-15 09:05:23+00:00,"compat: Update forward compatibility horizon to 2025-07-15

PiperOrigin-RevId: 783240562",1,1,2,86,0,0,
433e343ba51f2cfdcaba5b7ff215984f67bce799,tensorflower-gardener,2025-07-15 09:03:03+00:00,"Update GraphDef version to 2289.

PiperOrigin-RevId: 783239749",1,1,2,86,0,0,
36fe692e544543804aa2b88af97640d344e3e9c2,tensorflower-gardener,2025-07-15 08:18:37+00:00,"Automated Code Change

PiperOrigin-RevId: 783226440",1,1,2,86,0,0,
72299716d449390e833fa1ab39dd1f170a410e88,beckerhe,2025-07-15 08:01:33+00:00,"Remove dependency on KernelArguments from CudnnThunk

`KernelArguments` is a type used in code generation and shouldn't leak into thunks.

Instead of taking `KernelArguments` and then converting these into `BufferAllocation::Slice`s in the constructor of `CudnnThunk` we can do this conversion on the call site instead.

To achieve that this change adds a function `KernelArguments::GetArgumentBufferSlices()` for easy acces to the buffer slices.

This also adds a test for `KernelArguments::GetArgumentBufferSlices`.

PiperOrigin-RevId: 783221734",135,17,152,4,0,0,
fd2dbd214ac0db272ae57c68f88178281d7bcb5f,thomasjoerg,2025-07-15 07:31:01+00:00,"[XLA:GPU] Do not multi-output fuse sibling transposes with reductions.

A elemental (aka nested) transpose has a different read pattern than an unnested transpose or reduction, because the emitters for tiled transposes and parallel reductions ensure uniform read patterns.
A multi-output fusion with roots that have different read patterns is generally not profitable. Input data will be read multiple times by different threads, which defeats the purpose of multi-output fusion. What is worse, increased register pressure can impact performance.

PiperOrigin-RevId: 783214366",44,7,51,2,0,0,
027cf3209c403524d723841630bbfd52db8080b6,tensorflower-gardener,2025-07-15 07:16:22+00:00,"Migrate away from ArrayRef(std::nullopt_t)

The upstream LLVM has deprecated ArrayRef(std::nullopt_t).  This CL migrates away from that.

PiperOrigin-RevId: 783210650",22,25,47,86,0,0,
6cd8193c38e86113be922d74a3e1e51d80ac8db7,tensorflower-gardener,2025-07-15 07:03:08+00:00,"Fix incorrect per-channel scaling in fully_connected on Android

PiperOrigin-RevId: 783206564",3,6,9,86,0,0,
e4bba2131a793bafd22f52c1c2e38d271eda39ec,tensorflower-gardener,2025-07-15 07:00:38+00:00,"Automated Code Change

PiperOrigin-RevId: 783205512",1,2,3,86,0,0,
125c846225ea064406823c72b748e27cbabda221,amd-jianli12,2025-07-15 06:56:24+00:00,"PR #28401: [ROCm] Fix PackedTranspose for adapting to warp size 64

Imported from GitHub PR https://github.com/openxla/xla/pull/28401

Calculate ranges for dimensions in IndexingMap with kTileSize rather than WarpSize() since tile size is still expected to be vector_size * kNumShmemBanks which we preserve as 32.

Fixed failing test:
[  FAILED  ] Convolve2D_1x2x2x1024_2x2x128x512_Grouped_Valid/0.Types, where TypeParam = Eigen::half
Copybara import of the project:

--
33e7ad3c96584471ff9b8732f6fdecf04ef9ed84 by Jian Li <Jian.Li@amd.com>:

[ROCm] Fix PackedTranspose for adapting to warp size 64

Calculate ranges for dimensions in IndexingMap with kNumShmemBanks
rather than WarpSize() since tile size is still expected to be
vector_size * kNumShmemBanks which we preserve as 32.

Fixed failing test:
[  FAILED  ] Convolve2D_1x2x2x1024_2x2x128x512_Grouped_Valid/0.Types, where TypeParam = Eigen::half

Merging this change closes #28401

PiperOrigin-RevId: 783204421",4,4,8,1,0,0,
8ec79f73029b2845be06f6afe903d44cdcf465e2,Tixxx,2025-07-15 06:31:52+00:00,"PR #25914: [NVIDIA GPU] Add nvshmem communicator and runtime thunks

Imported from GitHub PR https://github.com/openxla/xla/pull/25914

Split from this [pr](https://github.com/openxla/xla/pull/21973)
3: Add nvshmem runtime thunks
4. communicator changes have been moved to this(https://github.com/openxla/xla/pull/26255)
5. Base nvshmem thunk has been moved to (https://github.com/openxla/xla/pull/26568).
Copybara import of the project:

--
e1121d162de8b6b09a1d44af54f88fc75a0a08ae by TJ Xu <tjx@nvidia.com>:

Add nvshmem communicator and runtime thunks
added thunk lowering and e2e test

--
18a4624c80a0a2a53fbfc2ced72ec725bb52a28d by TJ Xu <tjx@nvidia.com>:

Addressed comments and remove duplicate methond in nvshmem ar thunk

--
7f0c5905c972e1157afae4e7429e43961af1d4d6 by TJ Xu <tjx@nvidia.com>:

Rebase on the communicator and base thunk pr

--
d5ba27abdc1c721b6f1e3c1b664dd07c8dce1887 by TJ Xu <tjx@nvidia.com>:

add barrier at the end of executable execution to avoid clashing with nccl init

Merging this change closes #25914

PiperOrigin-RevId: 783198258",644,76,720,2,3,3,1.0
1335653ba98b07388a5770494cf9187e8c977c1f,bchetioui,2025-07-15 05:48:38+00:00,"[XLA] Propagate `op_name`s recursively in the `CallInliner`.

PiperOrigin-RevId: 783187158",47,19,66,1,1,1,1.0
400a350fa4629d06f88efdd218ea9e81c8359d5f,tensorflower-gardener,2025-07-15 05:47:39+00:00,"Fix test-case when NVML library is not available.

PiperOrigin-RevId: 783186886",4,5,9,86,0,0,
bc9ee1622f5cb4459ae285025e5f9452abcc1442,ezhulenev,2025-07-15 04:38:44+00:00,"[xla:cpu] Mark cpu_function_runtime alignment as deprecated

PiperOrigin-RevId: 783171393",4,0,4,21,3,3,1.0
599084a14d53d026462e1aa43c06d24facdd79db,tensorflower-gardener,2025-07-15 03:40:24+00:00,"initial implementation of send/recv static verification

PiperOrigin-RevId: 783157695",487,5,492,86,0,0,
0c1ee69c7961ceacdb3561e8d952adabf41c3ef2,nvgrw,2025-07-15 03:14:49+00:00,"Remove unused ExecutionProfile option.

PiperOrigin-RevId: 783150801",76,142,218,4,0,0,
e52a31e166af020e465c7494a6353f098a65155c,emilyfertig,2025-07-15 03:00:14+00:00,"[JAX] Use experimental DCN transfer library as a fallback for PjRt-IFRT cross-host device transfers when the PjRt plugin doesn't implement the cross-host transfer APIs.

Reverts 196d590e258ed8da586cbc9bc90f51e51f28be23

PiperOrigin-RevId: 783145286",69,15,84,3,0,0,
c75fab3be3456039080a92a340bc7e75acf3c49f,tensorflower-gardener,2025-07-15 02:33:46+00:00,"Add `HloAsyncStartInstruction::AddCallOperand` to mirror `HloCallInstruction::AddCallOperand`.

PiperOrigin-RevId: 783137746",45,0,45,86,0,0,
7bf9c62222036f87b75ad3ccbace03e7e8a683a1,ezhulenev,2025-07-15 02:09:05+00:00,"[xla:codegen] Migrate Fptrunc to GetOrInsertDeclaration API

PiperOrigin-RevId: 783131529",79,13,92,21,3,3,1.0
498aef7d67c0caa7b70df5572b8ebdc7d7b6c547,tensorflower-gardener,2025-07-15 00:24:37+00:00,"Check shape rank is less than XNN_MAX_TENSOR_DIMS for TRANSPOSE

This avoids failures in XNNPACK, but simply shifts the issue to TFlite:

```
ERROR: third_party/tensorflow/lite/kernels/transpose.cc Transpose op only supports 1D-6D input arrays.
ERROR: Node number 0 (TRANSPOSE) failed to prepare.
 Failed to AllocateTensors
```
PiperOrigin-RevId: 783103325",9,0,9,86,0,0,
84c638859b44f4f152e36045a71fa75c5f798dff,iumitakgun,2025-07-15 00:18:07+00:00,"[XLA] Refactoring Reduce Window Rewriter to reduce complexity

Generate Reduce Window on outer scan (Complexity 46 -> 43)

PiperOrigin-RevId: 783101437",37,17,54,2,0,0,
d60ac532dde3805555a04458c0fe7fe7c6f2f72d,tensorflower-gardener,2025-07-14 23:51:27+00:00,"Migrate away from ArrayRef(std::nullopt_t)

The upstream LLVM has deprecated ArrayRef(std::nullopt_t).  This CL migrates away from that.

PiperOrigin-RevId: 783092648",4,4,8,86,0,0,
bfe78e16c1cd274a070340fd495c731e4c039871,ezhulenev,2025-07-14 23:47:53+00:00,"[xla:codegen] Use Intrinsic::Type in Fptruc::CreateDefinition

PiperOrigin-RevId: 783091549",44,24,68,21,3,3,1.0
d5e9730378c34bb0634cc3fb3bd199f9d56467db,reedwm,2025-07-14 23:46:58+00:00,"Add 'mode' attribute to AllReduce and ReduceScatter.

This is an enum attribute which holds a CollectiveOpGroupMode. This enum determines how IDs in the replica_groups attribute are interpreted. Currently it is derived from the use_global_device_ids attribute and whether or not the channel_id attribute is present. The channel_id's integer value is not used in determine the mode: only whether it is present or not affects the mode. The channel_id's integer value is unused in all of XLA except for rare cases on TPUs.

The long-term plan is to instead directly have instructions hold the CollectiveOpGroupMode, remove the use_global_device_ids attribute, and no longer use channel_id to determine the mode. An instruction will then only have a channel_id in the rare cases where it's value (and not just its presence) is used.

This change is the first step of this plan. It adds the mode attribute to AllReduce and ReduceScatter. The constructor of such instructions takes an optional<CollectiveOpGroupMode> defaulting to nullopt, which causes the mode to be derived from channel_id and use_global_device_ids. The instructions store a non-optional CollectiveOpGroupMode. The HLO verifier will complain if the mode does not match channel_id and use_global_device_ids. The mode is optional in HLO text, and if not present, will be derived from channel_id and use_global_device_ids.

CollectiveOpGroupMode is moved to its own file to avoid a circular dependency between collective_ops_utils.h and hlo_instructions.h. I created a duplicate CollectiveOpGroupModeProto enum, since we need a proto form for HloInstructionProto. Eventually we should get rid of the C++ enum and just use the proto enum.

After this change, the next step is to add the attribute to other collectives. Then, change usages of functions like CreateAllReduce to pass the mode, and change passes and other code to directly use the instruction's mode rather than calculate it from channel_id and use_global_device IDs. The final step is to remove use_global_device_ids and to make channel_id unused except in the cases where its integer value, not just the existence of a nonzero int, is used.

PiperOrigin-RevId: 783091244",680,178,858,2,30,30,1.0
5cf8df86fda61572dda22c9f91426dfdd809bbe2,ICGog,2025-07-14 23:19:21+00:00,"[IFRT IR] Add IFRT IR program interpreter

PiperOrigin-RevId: 783081283",1093,0,1093,4,0,0,
ad7d3ddd41db84393487e60958c9d134db79e83b,tensorflower-gardener,2025-07-14 22:53:28+00:00,"Reverts d41335bc8404d9a347913fa9c776ca4a1bb7e94a

PiperOrigin-RevId: 783072836",1,1,2,86,0,0,
e2c8a6c427aa09cca89797df0c5441b552b6a30d,felixwqp,2025-07-14 21:28:34+00:00,"Extract `CheckUniformReplicaGroups` to verify that all replica groups in a collective instruction are of the same size, which is a precondition for many collective optimizations.

PiperOrigin-RevId: 783043286",71,12,83,2,0,0,
09403bc4586ea2e46b0643a6eeaee59e489158e9,tensorflower-gardener,2025-07-14 20:41:48+00:00,"[Efficiency]Cleanup unused metrics which track the pjrt compilation status.

Cleanup two metrics which are not actively used for fleet efficiency analysis.
1) '/pjrt/compiler/is_compiling_computation' which records if pjrt compiler is compiling computations.
2) '/pjrt/compiler/is_compiling_module' which records if pjrt compiler is compiling modules.

PiperOrigin-RevId: 783026182",2,105,107,86,0,0,
66c90d7a6b2b4fd0b2d2338e3a66d219658eed4c,ICGog,2025-07-14 20:31:42+00:00,"[IFRT IR] Add pipeline for compiling IFRT IR programs

PiperOrigin-RevId: 783022440",494,23,517,4,0,0,
7ac4a1bdc0ab5c47eae67d1ee3504513318c55b7,metaflow,2025-07-14 19:07:09+00:00,"[XLA:GPU] update determenism test to use generic triton emitter

PiperOrigin-RevId: 782993233",14,4,18,4,0,0,
e74d259786b388e8ff7af90d426e665c84388229,majiddadashi,2025-07-14 18:52:07+00:00,"Allow biases with rank > 1 to be fused to FC

This checks to see if the RHS of an add can be squeezed to a rank=1 tensor with the right number of elements. If so, it allows fusion of that as a bias to FC.

This helps with models generated from Flax Dense. Also very important for quantization as it allows biases to be fused prior to FakeQuantized graph -> integer graph pass as this pass assumes there is just one op in between the FQ ops (add already fused).

PiperOrigin-RevId: 782987660",151,78,229,2,0,0,
1b290ebf9ac096406747cc8887b1f9fb8d3e32c1,tensorflower-gardener,2025-07-14 18:45:45+00:00,"code cleanup: shorten variable names

PiperOrigin-RevId: 782985405",18,16,34,86,0,0,
528b4b0f38ba6b8231e610412a0c4deb63a8c892,liepieshov,2025-07-14 18:41:25+00:00,"set layout assignment for the result correctly

PiperOrigin-RevId: 782983897",110,78,188,2,0,0,
dbcb3ab914d1137c58a05d5999a4dc36127dcaf9,pschuh,2025-07-14 18:37:40+00:00,"Add CloneWithControlDependency which is used to implement
DonateWithControlDependency.

PiperOrigin-RevId: 782982539",8,0,8,8,0,0,
d41335bc8404d9a347913fa9c776ca4a1bb7e94a,tensorflower-gardener,2025-07-14 18:29:16+00:00,"Automated Code Change

PiperOrigin-RevId: 782979430",1,1,2,86,0,0,
5fb66e837b507a0916dd5d759801a8c08f481a19,sohaibiftikhar,2025-07-14 18:25:10+00:00,"[XLA:GPU]: Enable two-shot all reduce implementation for usage.

PiperOrigin-RevId: 782978071",0,4,4,3,0,0,
7e0f83054bf3e5dff451afcabfad51bfa9de9d2a,terryheo,2025-07-14 18:10:07+00:00,"Reverts e5982331c429fce7c9c4389f2d15eee5ff3e9791

PiperOrigin-RevId: 782972511",68,19,87,4,26,16,0.62
f6bd9fff243ff62f24b65428895b439eed4afc86,liepieshov,2025-07-14 17:48:54+00:00,"set default layout when exporting dense constants from HLO to MLIR

PiperOrigin-RevId: 782964528",17,3,20,2,0,0,
fc03ea5ccb5a376802713d1d196889e072734d8a,nvgrw,2025-07-14 17:29:51+00:00,"Re-enable precompilation for some tests.

PiperOrigin-RevId: 782956820",0,8,8,4,0,0,
c8733079dda5e112a877744e9e54cfb48bb393e0,metaflow,2025-07-14 17:10:45+00:00,"[XLA:GPU] enable nested fusion for autotuner test

PiperOrigin-RevId: 782949634",45,1,46,4,0,0,
9399c62f7cf118c315e7195301550c7a86843c35,jparkerh,2025-07-14 16:49:24+00:00,"quick fix for sigill on non-null device

the device pointer was not initialized and set to non-null - this was causing sigills in the C API wrapper code.

PiperOrigin-RevId: 782941135",1,0,1,2,0,0,
72255d43b9cedca0755e9f7fe95f26db256db61d,allanrenucci,2025-07-14 16:26:00+00:00,"Align `AtLocation` signature with Abseil `LogMessage::AtLocation`.

PiperOrigin-RevId: 782933722",12,5,17,10,0,0,
5ca779c72616a05dae3a4354abf4b30d2855e910,berkinilbeyi,2025-07-14 16:24:36+00:00,"[XLA] Use ""edge time indices"" to skip some redundant calls to FindChunkCandidate.

Edge time indices are the start and end times of buffers in the alternate memory
space. Evict has a loop that iterates on end indices to find the latest possible
point a copy-done of an eviction can be placed. However, the value returned by
FindChunkCandidates would only be different at the ""edge time indices"", where
there is another allocation at that interval. This eliminates a large portion of
redundant FindChunkCandidate calls in Evict.

PiperOrigin-RevId: 782933312",21,1,22,1,0,0,
68d5b47d87ca23310ba201be508be3451086fe66,WillFroom,2025-07-14 16:17:50+00:00,"[XLA:CPU] Move erf32 approximation to mathlib.

PiperOrigin-RevId: 782931399",437,86,523,21,0,0,
2f43bfa52bc0f778c73c588944f6aa0536a8545e,adityakakarot,2025-07-14 15:52:53+00:00,"Removing stale function signature references from tensorflow that rely on old options of type variant<int, string>

Also, Xprof plugin cache to be cleared only when the current plugin version is greater than the cache version.

PiperOrigin-RevId: 782923059",37,81,118,1,0,0,
802314d79fe9f3f2f4681111405b37e2675c16da,WillFroom,2025-07-14 15:40:18+00:00,"[XLA:CPU] Add expm1 expansion.

PiperOrigin-RevId: 782919559",66,5,71,21,0,0,
27767aeeceee809ab7a3cd79d33e5d21cb9ecb81,sohaibiftikhar,2025-07-14 15:26:30+00:00,"[XLA:GPU]: Calculate rank_offset and rotated_ranks outside the kernel.

This avoids repeated calculations for each thread and copying this from outside
is fairly cheap and needs to be done only once.

PiperOrigin-RevId: 782915009",43,12,55,3,0,0,
58ce31112919af83aca21fe97d616bea84ecd02e,WillFroom,2025-07-14 14:00:16+00:00,"[XLA:CPU] Move passes from expand_float_ops that lower to math lib.

PiperOrigin-RevId: 782888731",189,168,357,21,0,0,
6f20c178fb388cf609f539405af8445736f7d345,sohaibiftikhar,2025-07-14 13:42:09+00:00,"[XLA:GPU]: Calculate launch dimensions based on input size.

Current launch dimensions were fixed to 8x512. Benchmarks suggest that we can do
better if we can calculate this based on the replica_groups and the size of the
input.

PiperOrigin-RevId: 782884138",67,32,99,3,0,0,
f3d0960e1587a230240080528864adf5e9b37cea,akuegel,2025-07-14 13:39:18+00:00,"Pass proper AliasInfo to HloAliasAnalysis::Run in HostOffloader (NFC).

This makes sure that we can support backend-specific must-alias rules in the
future.

PiperOrigin-RevId: 782883223",32,14,46,12,0,0,
ae995ef41cd00684896f21fe465db42872d06ccf,loislo,2025-07-14 12:09:41+00:00,"[XLA:GPU] Print fusion string when selecting the best result, instead of root string.

With the original message it is hard to understand what exact hlo failed to be processed.

PiperOrigin-RevId: 782859918",3,3,6,1,0,0,
a858a75481918a250bbd419ef1138ed9227c51af,chsigg,2025-07-14 11:34:51+00:00,"[xla][gpu][triton] Do not duplicate code in squeeze dims pass, re-enable the pass.

Replace remaining users of op ('siblings' of the matched `squeeze_dims` op) with `expand_dims`. In most cases, these will be cleaned up later. In cases where it doesn't (e.g. `reduce` op in softmax-like diamonds), it's still a win because `expand_dims` is easier to optimize than `reshape`.

Reverts f0516ba9931ac21631dd2dc1a92d4ed2dfc8179b

PiperOrigin-RevId: 782851402",51,56,107,3,2,1,0.5
273ed4b2280a2323b7cc56c0b4add27c89756050,JohannesBuchner,2025-07-14 11:47:41+00:00,avoid failure when docstrings have been stripped (python -OO),50,35,85,1,1,1,1.0
72d24d7680136ea22459fab41ccf233c07963a19,tensorflower-gardener,2025-07-14 11:30:28+00:00,"Disable NVSHMEM send-recv test-case due to flakiness.

PiperOrigin-RevId: 782850366",4,3,7,86,0,0,
e645d906967945cd7f6baf6d5aefcc537cfd2946,Tixxx,2025-07-14 11:22:25+00:00,"PR #28295: [NVIDIA GPU] Do out of place allreduce for nvshmem

Imported from GitHub PR https://github.com/openxla/xla/pull/28295

NVSHMEM's default one-shot allreduce algo requires separate buffers for input and output.
In nvshmem 3.3, the heuristics will change to use 2-shot algo when input and output buffers are the same.
This is a workaround before 3.3 upgrade.
Copybara import of the project:

--
6c0ebe3d87df5deaecd40dd049f1fe7df487d26e by TJ Xu <tjx@nvidia.com>:

Do out of place allreduce for nvshmem collectives

--
89075044f1dddaa4d126fd84b2e059f5151a5ed8 by TJ Xu <tjx@nvidia.com>:

added test

Merging this change closes #28295

PiperOrigin-RevId: 782848449",44,2,46,2,3,3,1.0
d6a85d98543433ee0d9a4ada31c01ef11407fa9e,pifon2a,2025-07-14 11:07:14+00:00,"[XLA:GPU] Remove code for horizontal_input_fusion.

It was already disabled a couple of days ago.

PiperOrigin-RevId: 782844519",0,548,548,4,1,0,0.0
ec4069f397e24bc7f2a73126fd1f7c269304e591,derdrdirk,2025-07-14 10:55:28+00:00,"Update `StreamExecutorGpuClientTest.PropagateError` test to expect unpacked tuples

PiperOrigin-RevId: 782840695",4,2,6,2,0,0,
14a8bbe98e792ce332b25441208ee7edae8c410a,wsmoses,2025-07-14 10:28:33+00:00,"XLA:GPU: Fix method ambiguity on CUDA 12.4

PiperOrigin-RevId: 782833885",3,1,4,1,0,0,
a488399c1d330e804357cfee5448803503570af9,akuegel,2025-07-14 10:27:56+00:00,"Avoid using PointsToAnalysis in DFSMemoryScheduler (NFC).

PointsToAnalysis is deprecated.

PiperOrigin-RevId: 782833738",23,14,37,12,0,0,
20dd93147c5d88fa4398a4b445f5a9aad528b1d0,akuegel,2025-07-14 09:37:24+00:00,"Apply patch to fix compile error on windows (NFC).

PiperOrigin-RevId: 782820048",63,0,63,12,0,0,
3c068b7870a92fdb0645c1876e515ce46b4ab93b,tensorflower-gardener,2025-07-14 09:03:38+00:00,"compat: Update forward compatibility horizon to 2025-07-14

PiperOrigin-RevId: 782810077",1,1,2,86,0,0,
84f673e80c1ab89a496a9c20a9b8309f4965d5b9,tensorflower-gardener,2025-07-14 09:03:24+00:00,"Update GraphDef version to 2288.

PiperOrigin-RevId: 782810015",1,1,2,86,0,0,
e56b2d952f5f9b9f832fb868dedf7a0cc876757c,pineapplejuice233,2025-07-14 04:28:28+00:00,"Always stage transfers when doing d2h copy to avoid memory corruption issue.

PiperOrigin-RevId: 782740753",4,2,6,2,0,0,
45ecc8b03b3f0f910c473c0a63d61bd3fc56e372,ezhulenev,2025-07-13 16:12:05+00:00,"[xla:codegen] Use Intrinsic::Type in Fptruc::GetOrInsertDeclaration

PiperOrigin-RevId: 782601860",38,17,55,21,3,3,1.0
f0516ba9931ac21631dd2dc1a92d4ed2dfc8179b,chsigg,2025-07-13 09:13:27+00:00,"Reverts 6503034148ab3c0469a32d20b9a3ea397457a8f8

PiperOrigin-RevId: 782532723",0,2,2,3,2,1,0.5
c159d0e57355e8ac3cfb41455f3e0c921b7e2f3d,tensorflower-gardener,2025-07-13 09:03:10+00:00,"compat: Update forward compatibility horizon to 2025-07-13

PiperOrigin-RevId: 782530445",1,1,2,86,0,0,
ca1dd22a6ab0073f052a74c54561dd99622a9273,tensorflower-gardener,2025-07-13 09:03:02+00:00,"Update GraphDef version to 2287.

PiperOrigin-RevId: 782530395",1,1,2,86,0,0,
a1300a0d39523da936d2cb1ac782c6231c2e46e0,tomnatan30,2025-07-12 18:04:15+00:00,"#sdy If auto partitioning is enabled and there is no registered auto partitioner, register Alpa as the default.

PiperOrigin-RevId: 782366951",25,1,26,6,0,0,
e160cc1133387ac270bbc90c944874e8f74a0aa3,tensorflower-gardener,2025-07-12 15:39:42+00:00,"Fix typo in xnn_fusion_thunk.cc.
Should use ifdef rather than ifndef.

PiperOrigin-RevId: 782343552",2,2,4,86,0,0,
fcd3beec899135fed2d0c9b424634dccef9f1944,tensorflower-gardener,2025-07-12 09:02:59+00:00,"compat: Update forward compatibility horizon to 2025-07-12

PiperOrigin-RevId: 782276814",1,1,2,86,0,0,
27903d136d2e46d272a9cdf4042c4703f0078b0c,tensorflower-gardener,2025-07-12 09:02:45+00:00,"Update GraphDef version to 2286.

PiperOrigin-RevId: 782276736",1,1,2,86,0,0,
fc98507978d9b85f672a87fbbab19c2e582163f7,tensorflower-gardener,2025-07-12 05:55:34+00:00,"Automated Code Change

PiperOrigin-RevId: 782239761",2,0,2,86,0,0,
23c7c88f16e17790b90fd8af6ac8fe2f86c9007c,slackito,2025-07-12 04:10:47+00:00,"Integrate LLVM at llvm/llvm-project@f8cb7987c64d

Updates LLVM usage to match
[f8cb7987c64d](https://github.com/llvm/llvm-project/commit/f8cb7987c64d)

PiperOrigin-RevId: 782220044",2876,863,3739,1,0,0,
2b2e29fe4114dbe9426ca060ea5f317d982e533b,ICGog,2025-07-12 03:49:40+00:00,"[IFRT IR] Add pass for dumping IFRT IR graphs to dot representation

PiperOrigin-RevId: 782216238",548,0,548,4,0,0,
5e80edd2960e07cf33dda2a0ad2eb89683ca7309,ezhulenev,2025-07-12 02:41:33+00:00,"[xla:codegen] Introduce Intrinsic::Type class instead of an alias

PiperOrigin-RevId: 782199950",194,41,235,21,3,3,1.0
8644edb06c267988df551f73210aaa83dea36a5b,emilyfertig,2025-07-12 02:32:52+00:00,"[JAX] Add an interface for cross-host DCN transfers and a PjRt-IFRT/Linux implementation

PiperOrigin-RevId: 782197772",577,0,577,3,0,0,
71173ef36a931025ec918586748a7ae353370194,pschuh,2025-07-12 01:47:58+00:00,"Add CommonPjRtRawBuffer::ScheduleCopyTo which is an async version of
CommonPjRtRawBuffer::CopyTo. This allows scheduling the copy async after
some dependencies have completed. Backends which have to allocate resources
to perform copies may want to override this instead to garuntee ordering.

PiperOrigin-RevId: 782185871",104,24,128,8,0,0,
49fca3935f065e1f91fdf791958647387aba3938,ezhulenev,2025-07-12 01:40:10+00:00,"[xla:codegen] Distinguish between scalar and vector arguments/results in XLA intrinsics

PiperOrigin-RevId: 782184041",107,22,129,21,3,3,1.0
eea6a3562a9b9380aea1f76533e3510001a9e64b,felixwqp,2025-07-12 01:35:57+00:00,"[XLA]  Extract `ExtractSplitDimSpec` from `MatchWithDynamicSlice` in collective_opt_utils.

PiperOrigin-RevId: 782183029",266,44,310,2,0,0,
c56972459d22e3ddc0c0e0ac04ae85d0b33270f9,ICGog,2025-07-12 00:52:53+00:00,"[IFRT IR] Use the auto-generate pass creation functions rather than custom defined funcs.

PiperOrigin-RevId: 782172174",147,320,467,4,0,0,
f1be0a349603f317bc8d019cc3f51dd15f956bf6,xinxinmo,2025-07-12 00:00:11+00:00,"[xla] Add back test targets in //xla/tools/hlo_diff on CI because the service outage

errors (https://github.com/openxla/xla/actions/runs/16007180610/job/45156461568)

have been fixed in https://github.com/openxla/xla/pull/28465.

Reverts f590575b0ed93e703ec30b29f815bf5077ce5468

PiperOrigin-RevId: 782158057",39,42,81,1,0,0,
6bf187731ee3f19ad358a7b62e251b934657a68d,nafi3000,2025-07-11 23:57:09+00:00,"Optimize `GlobalDecreasingSizeBestFitHeap::MakeFreeChunks` by 1.2X to 1.4X.

`BM_GlobalDecreasingSizeBestFitHeap` benchmark is optimized by up to 1.17X.

PiperOrigin-RevId: 782157151",69,71,140,2,0,0,
8abac72e9a1538f6e2a3e0f58b2ebddb059f6d6f,seantalts,2025-07-11 23:55:55+00:00,"[XLA:CPU] Use templated intrinsic helpers for log1p and fix intrinsic name.

PiperOrigin-RevId: 782156735",24,28,52,3,0,0,
71b19d1848d1b413479083e2b450554207a2a134,sdasgup3,2025-07-11 23:24:40+00:00,"[Phase Compilation] Part-4: Add C++ layers to test and interact with C PJRT API.

PiperOrigin-RevId: 782147317",694,23,717,1,0,0,
1b87c38dda842bedb5b01b7592b83292d7252cb3,SiqiaoWu1993,2025-07-11 22:47:53+00:00,"Fix sink invariant in tf.ifregion.

PiperOrigin-RevId: 782135828",5,1,6,2,0,0,
ce11edc4ef3e1e7a9cf75885a867b892d966d7c6,tensorflower-gardener,2025-07-11 22:18:11+00:00,"Reverts e4fccd6471306e8b4d4012a423376c170e6a6301

PiperOrigin-RevId: 782126042",37,109,146,86,0,0,
c3fe34a8b0e65586eff8ed6719e42da3120e785d,ddunl,2025-07-11 21:16:03+00:00,"Now that we don't steal from `tensorflow/third_party` don't do any post hoc Copybara for TensorFlow builds

(*) Except for `tensorflow/third_party/py`

PiperOrigin-RevId: 782106216",0,62,62,6,0,0,
e1c72193da6cc88e11dbee81cf5fe19187ff1312,ddunl,2025-07-11 20:39:51+00:00,"Migrate uses of `XLA_TEST_BACKEND` macros to use utilities in `xla_test_backend_predicates.h`

Reverts c9ca1c456e1032ba1e4d728fdda68bf9a46b4f92

PiperOrigin-RevId: 782094674",50,52,102,6,0,0,
976bca01cc803767a0dcba39ab4ca818d98639b5,GleasonK,2025-07-11 20:35:05+00:00,"[SDY] Refactor MHLO dependencies where possible

PiperOrigin-RevId: 782093218",10,9,19,2,0,0,
04b16a94c8fbe9b4a5366bfe3ced693b09b4f4c2,ezhulenev,2025-07-11 20:35:03+00:00,"[xla:codegen] Start migrating Ldexp to Intrinsic declaration

PiperOrigin-RevId: 782093202",53,26,79,21,3,3,1.0
e9a2f9de8dc960f6064c2acc518072c170f7e265,tensorflower-gardener,2025-07-11 20:16:48+00:00,"[XLA] Refactor HloDCE for improved readability.

A minor modification is also made for dangling computations where `changed` is only set to `true` when a computation is actually removed to account for the possibility that a dangling computation might be filtered by execution_threads.

PiperOrigin-RevId: 782086875",214,106,320,86,0,0,
e4fccd6471306e8b4d4012a423376c170e6a6301,ezhulenev,2025-07-11 19:57:16+00:00,"[xla:cpu] Move memory allocation functions to tf2xla

PiperOrigin-RevId: 782080412",109,37,146,21,3,3,1.0
a5e5df512a42756cc9ae7cc7b9144672e922c4b0,tensorflower-gardener,2025-07-11 19:52:08+00:00,"Add traceme for IFRT executable launch

PiperOrigin-RevId: 782078942",19,11,30,86,0,0,
c386cae688f368970ffb0f22866b2af8f1e8fe62,seantalts,2025-07-11 19:48:55+00:00,"[XLA:CPU] Refactor Rsqrt intrinsic with new UnaryIntrinsicBase.

PiperOrigin-RevId: 782077991",125,54,179,3,0,0,
