sha,author_login,date,message,additions,deletions,total_changes,commit_count,total_prs,merged_prs,pr_acceptance_rate
e165f3aef4dbede5d7e3f71c336c89a268753ae9,dependabot[bot],2024-07-01 15:28:16+00:00,"Bump the python-requirements group in /requirements with 5 updates

Bumps the python-requirements group in /requirements with 5 updates:

| Package | From | To |
| --- | --- | --- |
| [cryptography](https://github.com/pyca/cryptography) | `42.0.7` | `42.0.8` |
| [mypy](https://github.com/python/mypy) | `1.10.0` | `1.10.1` |
| [pyright](https://github.com/RobertCraigie/pyright-python) | `1.1.365` | `1.1.369` |
| [pytest](https://github.com/pytest-dev/pytest) | `8.2.1` | `8.2.2` |
| [tox](https://github.com/tox-dev/tox) | `4.15.0` | `4.15.1` |


Updates `cryptography` from 42.0.7 to 42.0.8
- [Changelog](https://github.com/pyca/cryptography/blob/main/CHANGELOG.rst)
- [Commits](https://github.com/pyca/cryptography/compare/42.0.7...42.0.8)

Updates `mypy` from 1.10.0 to 1.10.1
- [Changelog](https://github.com/python/mypy/blob/master/CHANGELOG.md)
- [Commits](https://github.com/python/mypy/compare/v1.10.0...v1.10.1)

Updates `pyright` from 1.1.365 to 1.1.369
- [Release notes](https://github.com/RobertCraigie/pyright-python/releases)
- [Commits](https://github.com/RobertCraigie/pyright-python/compare/v1.1.365...v1.1.369)

Updates `pytest` from 8.2.1 to 8.2.2
- [Release notes](https://github.com/pytest-dev/pytest/releases)
- [Changelog](https://github.com/pytest-dev/pytest/blob/main/CHANGELOG.rst)
- [Commits](https://github.com/pytest-dev/pytest/compare/8.2.1...8.2.2)

Updates `tox` from 4.15.0 to 4.15.1
- [Release notes](https://github.com/tox-dev/tox/releases)
- [Changelog](https://github.com/tox-dev/tox/blob/main/docs/changelog.rst)
- [Commits](https://github.com/tox-dev/tox/compare/4.15.0...4.15.1)

---
updated-dependencies:
- dependency-name: cryptography
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: python-requirements
- dependency-name: mypy
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: python-requirements
- dependency-name: pyright
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: python-requirements
- dependency-name: pytest
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: python-requirements
- dependency-name: tox
  dependency-type: direct:development
  update-type: version-update:semver-patch
  dependency-group: python-requirements
...

Signed-off-by: dependabot[bot] <support@github.com>",10,10,20,19,107,60,0.56
d718ecf6d3dfc4656d262154c59672437c1ea075,pgjones,2024-06-05 12:23:18+00:00,"Provide a configuration option to control automatic option responses

By default Flask will provide responses to OPTIONS requests that are
automatically generated. These responses list the valid methods in the
response headers. Whilst this is useful, it can be frowned on by
auditors hence an ability to disable it wholesale is useful.",14,2,16,14,35,30,0.86
0ce27278d234c13ce00019540ff8e9891542d1f2,davidism,2024-06-03 22:25:32+00:00,[pre-commit.ci] pre-commit autoupdate (#5495),1,1,2,230,288,285,0.99
07c8f19bfd6128c7cbb9c61c41b43a9eeca1b435,pre-commit-ci[bot],2024-06-03 22:10:27+00:00,"[pre-commit.ci] pre-commit autoupdate

updates:
- [github.com/astral-sh/ruff-pre-commit: v0.4.3 → v0.4.7](https://github.com/astral-sh/ruff-pre-commit/compare/v0.4.3...v0.4.7)",1,1,2,8,40,36,0.9
0d2100ed17d24b2a30594729b99feebe76839bc5,davidism,2024-06-01 16:01:46+00:00,Bump actions/checkout from 4.1.4 to 4.1.6 in the github-actions group (#5493),3,3,6,230,288,285,0.99
e3535f99717bdf3882c0b48bff3e3eb244454e34,dependabot[bot],2024-06-01 15:55:45+00:00,"Bump actions/checkout from 4.1.4 to 4.1.6 in the github-actions group

Bumps the github-actions group with 1 update: [actions/checkout](https://github.com/actions/checkout).


Updates `actions/checkout` from 4.1.4 to 4.1.6
- [Release notes](https://github.com/actions/checkout/releases)
- [Changelog](https://github.com/actions/checkout/blob/main/CHANGELOG.md)
- [Commits](https://github.com/actions/checkout/compare/0ad4b8fadaa221de15dcec353f45205ec38ea70b...a5ac7e51b41094c92402da3b24376905380afc29)

---
updated-dependencies:
- dependency-name: actions/checkout
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: github-actions
...

Signed-off-by: dependabot[bot] <support@github.com>",3,3,6,19,107,60,0.56
422e05e28dbae9fdcbca855e6727738f57cfccfe,davidism,2024-06-01 15:16:45+00:00,Bump the python-requirements group in /requirements with 3 updates (#5492),6,6,12,230,288,285,0.99
f567ab90681235f38bdeaeda004d89e85b8627d9,dependabot[bot],2024-06-01 15:12:17+00:00,"Bump the python-requirements group in /requirements with 3 updates

Bumps the python-requirements group in /requirements with 3 updates: [pyright](https://github.com/RobertCraigie/pyright-python), [pytest](https://github.com/pytest-dev/pytest) and [pre-commit](https://github.com/pre-commit/pre-commit).


Updates `pyright` from 1.1.361 to 1.1.365
- [Release notes](https://github.com/RobertCraigie/pyright-python/releases)
- [Commits](https://github.com/RobertCraigie/pyright-python/compare/v1.1.361...v1.1.365)

Updates `pytest` from 8.2.0 to 8.2.1
- [Release notes](https://github.com/pytest-dev/pytest/releases)
- [Changelog](https://github.com/pytest-dev/pytest/blob/main/CHANGELOG.rst)
- [Commits](https://github.com/pytest-dev/pytest/compare/8.2.0...8.2.1)

Updates `pre-commit` from 3.7.0 to 3.7.1
- [Release notes](https://github.com/pre-commit/pre-commit/releases)
- [Changelog](https://github.com/pre-commit/pre-commit/blob/main/CHANGELOG.md)
- [Commits](https://github.com/pre-commit/pre-commit/compare/v3.7.0...v3.7.1)

---
updated-dependencies:
- dependency-name: pyright
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: python-requirements
- dependency-name: pytest
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: python-requirements
- dependency-name: pre-commit
  dependency-type: direct:development
  update-type: version-update:semver-patch
  dependency-group: python-requirements
...

Signed-off-by: dependabot[bot] <support@github.com>",6,6,12,19,107,60,0.56
6d126e1013dd9966dc510612a4b97f8f15fca2c4,davidism,2024-05-25 18:32:15+00:00,Added python type annotation and return type. (#5485),1,1,2,230,288,285,0.99
c7da8c2aa3a923fc620ad480a8831a8a0f21ab37,ThisIzAli2,2024-05-19 20:34:00+00:00,Added python type annotation and return type.,1,1,2,1,2,1,0.5
bb16048ad74dfd07364226d02ab656f5a5cf6730,davidism,2024-05-25 18:27:37+00:00,Edited variable names in quickstart guide (#5487),4,4,8,230,288,285,0.99
767ad19b10c64af1fa328383713ea97e23cc0080,seiji-alyosha,2024-05-21 23:08:57+00:00,Edited variable names in the rendering templates section of the quickstart guide.,4,4,8,1,1,1,1.0
a2f495b9ff26c84e0ac35dcd957718e2d3f53afe,davidism,2024-05-25 17:27:04+00:00,`SESSION_COOKIE_DOMAIN` caveat documentation (#5464),6,0,6,230,288,285,0.99
4a1766c252bac0de1368cc4eaefba1299f77d546,azmeuk,2024-04-15 16:28:25+00:00,"document caveats on SESSION_COOKIE_DOMAIN

Changing this value might result in browsers with several competing session cookies. In
that situation there is no guarantee of which one will be sent first, and be used as the
session cookie.",6,0,6,1,1,1,1.0
255c8d66af6daff3eaa063ea0819e185d4d1e214,davidism,2024-05-11 15:40:26+00:00,Merge branch '3.0.x',2,1,3,230,288,285,0.99
bea5876e46144080a06170222396b953a361af48,davidism,2024-05-11 15:39:30+00:00,test with python 3.13 (#5481),2,1,3,230,288,285,0.99
9101439d7b7e21d5cf8a4a2a3dc92b9980539c6b,davidism,2024-05-11 15:37:47+00:00,test with python 3.13,2,1,3,230,288,285,0.99
67ed36910ddb974a3e98939c55ba0fde1636e426,davidism,2024-05-06 22:28:44+00:00,[pre-commit.ci] pre-commit autoupdate (#5477),1,1,2,230,288,285,0.99
4e894892bc0230c46e998b6ea82b5b07b9943a39,pre-commit-ci[bot],2024-05-06 22:05:35+00:00,"[pre-commit.ci] pre-commit autoupdate

updates:
- [github.com/astral-sh/ruff-pre-commit: v0.3.5 → v0.4.3](https://github.com/astral-sh/ruff-pre-commit/compare/v0.3.5...v0.4.3)",1,1,2,8,40,36,0.9
d64ecfb244d38b5f31d6dd8f6a9f55731038c093,davidism,2024-05-06 17:24:44+00:00,Bump the python-requirements group across 1 directory with 6 updates (#5476),16,16,32,230,288,285,0.99
860a25c390eba8e6c089a818b02800dd9d789864,davidism,2024-05-06 17:23:10+00:00,fix mypy finding,1,1,2,230,288,285,0.99
273123f6b8fc0d871553f707e515816777c60e24,dependabot[bot],2024-05-06 17:19:27+00:00,"Bump the python-requirements group across 1 directory with 6 updates

Bumps the python-requirements group with 6 updates in the /requirements directory:

| Package | From | To |
| --- | --- | --- |
| [cryptography](https://github.com/pyca/cryptography) | `42.0.5` | `42.0.7` |
| [mypy](https://github.com/python/mypy) | `1.9.0` | `1.10.0` |
| [pallets-sphinx-themes](https://github.com/pallets/pallets-sphinx-themes) | `2.1.2` | `2.1.3` |
| [pyright](https://github.com/RobertCraigie/pyright-python) | `1.1.359` | `1.1.361` |
| [pytest](https://github.com/pytest-dev/pytest) | `8.1.1` | `8.2.0` |
| [tox](https://github.com/tox-dev/tox) | `4.14.2` | `4.15.0` |



Updates `cryptography` from 42.0.5 to 42.0.7
- [Changelog](https://github.com/pyca/cryptography/blob/main/CHANGELOG.rst)
- [Commits](https://github.com/pyca/cryptography/compare/42.0.5...42.0.7)

Updates `mypy` from 1.9.0 to 1.10.0
- [Changelog](https://github.com/python/mypy/blob/master/CHANGELOG.md)
- [Commits](https://github.com/python/mypy/compare/1.9.0...v1.10.0)

Updates `pallets-sphinx-themes` from 2.1.2 to 2.1.3
- [Release notes](https://github.com/pallets/pallets-sphinx-themes/releases)
- [Changelog](https://github.com/pallets/pallets-sphinx-themes/blob/main/CHANGES.rst)
- [Commits](https://github.com/pallets/pallets-sphinx-themes/compare/2.1.2...2.1.3)

Updates `pyright` from 1.1.359 to 1.1.361
- [Release notes](https://github.com/RobertCraigie/pyright-python/releases)
- [Commits](https://github.com/RobertCraigie/pyright-python/compare/v1.1.359...v1.1.361)

Updates `pytest` from 8.1.1 to 8.2.0
- [Release notes](https://github.com/pytest-dev/pytest/releases)
- [Changelog](https://github.com/pytest-dev/pytest/blob/main/CHANGELOG.rst)
- [Commits](https://github.com/pytest-dev/pytest/compare/8.1.1...8.2.0)

Updates `tox` from 4.14.2 to 4.15.0
- [Release notes](https://github.com/tox-dev/tox/releases)
- [Changelog](https://github.com/tox-dev/tox/blob/main/docs/changelog.rst)
- [Commits](https://github.com/tox-dev/tox/compare/4.14.2...4.15.0)

---
updated-dependencies:
- dependency-name: cryptography
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: python-requirements
- dependency-name: mypy
  dependency-type: direct:production
  update-type: version-update:semver-minor
  dependency-group: python-requirements
- dependency-name: pallets-sphinx-themes
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: python-requirements
- dependency-name: pyright
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: python-requirements
- dependency-name: pytest
  dependency-type: direct:production
  update-type: version-update:semver-minor
  dependency-group: python-requirements
- dependency-name: tox
  dependency-type: direct:development
  update-type: version-update:semver-minor
  dependency-group: python-requirements
...

Signed-off-by: dependabot[bot] <support@github.com>",15,15,30,19,107,60,0.56
fc605b575bc454bb89f7f878692970f3bd4b1011,davidism,2024-05-06 17:17:48+00:00,Bump the github-actions group with 2 updates (#5473),5,5,10,230,288,285,0.99
a936b0c610ba86f542eb3855de2be674a7b9310b,dependabot[bot],2024-05-06 17:16:26+00:00,"Bump the github-actions group with 2 updates

Bumps the github-actions group with 2 updates: [actions/checkout](https://github.com/actions/checkout) and [actions/download-artifact](https://github.com/actions/download-artifact).


Updates `actions/checkout` from 4.1.3 to 4.1.4
- [Release notes](https://github.com/actions/checkout/releases)
- [Changelog](https://github.com/actions/checkout/blob/main/CHANGELOG.md)
- [Commits](https://github.com/actions/checkout/compare/1d96c772d19495a3b5c517cd2bc0cb401ea0529f...0ad4b8fadaa221de15dcec353f45205ec38ea70b)

Updates `actions/download-artifact` from 4.1.6 to 4.1.7
- [Release notes](https://github.com/actions/download-artifact/releases)
- [Commits](https://github.com/actions/download-artifact/compare/9c19ed7fe5d278cd354c7dfd5d3b88589c7e2395...65a9edc5881444af0b9093a5e628f2fe47ea3b2e)

---
updated-dependencies:
- dependency-name: actions/checkout
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: github-actions
- dependency-name: actions/download-artifact
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: github-actions
...

Signed-off-by: dependabot[bot] <support@github.com>",5,5,10,19,107,60,0.56
4f42c642036e6fdd915dd492b263c3b887cdb2d9,davidism,2024-05-06 17:13:35+00:00,Merge branch '3.0.x',2,2,4,230,288,285,0.99
eb1182a10e757b5e76009c69fdf3a88a5afc6840,davidism,2024-05-06 17:12:32+00:00,fix mypy finding,2,2,4,230,288,285,0.99
a363642a32880114c7944b1017f2f69bd4cc00eb,davidism,2024-05-06 17:09:58+00:00,fix mypy finding with new werkzeug endpoint type,1,1,2,230,288,285,0.99
57add386c9d3aa5717bb25ed3e216a9538f086fd,davidism,2024-05-02 12:10:51+00:00,examples/javascript: Update Documentation URL in pyproject.toml (#5475),1,1,2,230,288,285,0.99
823e279e0dd40d8818a8d58c12a7df22caae1c04,JamesMRamm,2024-05-02 07:57:34+00:00,"Update pyproject.toml

Correction to Documentation URL",1,1,2,1,1,1,1.0
11c15ddfeb6edcb0978d3407ed972ae441013177,davidism,2024-04-23 23:54:09+00:00,Bump the python-requirements group in /requirements with 3 updates (#5468),6,6,12,230,288,285,0.99
224c639bf9f37b99bc66a879fbbc516f59857967,dependabot[bot],2024-04-23 23:52:58+00:00,"Bump the python-requirements group in /requirements with 3 updates

Bumps the python-requirements group in /requirements with 3 updates: [pallets-sphinx-themes](https://github.com/pallets/pallets-sphinx-themes), [sphinx](https://github.com/sphinx-doc/sphinx) and [pyright](https://github.com/RobertCraigie/pyright-python).


Updates `pallets-sphinx-themes` from 2.1.1 to 2.1.2
- [Release notes](https://github.com/pallets/pallets-sphinx-themes/releases)
- [Changelog](https://github.com/pallets/pallets-sphinx-themes/blob/main/CHANGES.rst)
- [Commits](https://github.com/pallets/pallets-sphinx-themes/compare/2.1.1...2.1.2)

Updates `sphinx` from 7.2.6 to 7.3.7
- [Release notes](https://github.com/sphinx-doc/sphinx/releases)
- [Changelog](https://github.com/sphinx-doc/sphinx/blob/master/CHANGES.rst)
- [Commits](https://github.com/sphinx-doc/sphinx/compare/v7.2.6...v7.3.7)

Updates `pyright` from 1.1.357 to 1.1.359
- [Release notes](https://github.com/RobertCraigie/pyright-python/releases)
- [Commits](https://github.com/RobertCraigie/pyright-python/compare/v1.1.357...v1.1.359)

---
updated-dependencies:
- dependency-name: pallets-sphinx-themes
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: python-requirements
- dependency-name: sphinx
  dependency-type: direct:production
  update-type: version-update:semver-minor
  dependency-group: python-requirements
- dependency-name: pyright
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: python-requirements
...

Signed-off-by: dependabot[bot] <support@github.com>",6,6,12,19,107,60,0.56
f48802acbb2d9f29ed3e1bcc5206bd00176cc1e3,davidism,2024-04-23 23:52:13+00:00,Bump the github-actions group across 1 directory with 4 updates (#5470),7,7,14,230,288,285,0.99
b7278186c4e16c58a4dbd439eedf716146c19f53,dependabot[bot],2024-04-23 23:50:43+00:00,"Bump the github-actions group across 1 directory with 4 updates

Bumps the github-actions group with 4 updates in the / directory: [actions/checkout](https://github.com/actions/checkout), [actions/upload-artifact](https://github.com/actions/upload-artifact), [slsa-framework/slsa-github-generator](https://github.com/slsa-framework/slsa-github-generator) and [actions/download-artifact](https://github.com/actions/download-artifact).


Updates `actions/checkout` from 4.1.2 to 4.1.3
- [Release notes](https://github.com/actions/checkout/releases)
- [Changelog](https://github.com/actions/checkout/blob/main/CHANGELOG.md)
- [Commits](https://github.com/actions/checkout/compare/9bb56186c3b09b4f86b1c65136769dd318469633...1d96c772d19495a3b5c517cd2bc0cb401ea0529f)

Updates `actions/upload-artifact` from 3.1.3 to 4.3.3
- [Release notes](https://github.com/actions/upload-artifact/releases)
- [Commits](https://github.com/actions/upload-artifact/compare/a8a3f3ad30e3422c9c7b888a15615d19a852ae32...65462800fd760344b1a7b4382951275a0abb4808)

Updates `slsa-framework/slsa-github-generator` from 1.10.0 to 2.0.0
- [Release notes](https://github.com/slsa-framework/slsa-github-generator/releases)
- [Changelog](https://github.com/slsa-framework/slsa-github-generator/blob/main/CHANGELOG.md)
- [Commits](https://github.com/slsa-framework/slsa-github-generator/compare/v1.10.0...v2.0.0)

Updates `actions/download-artifact` from 3.0.2 to 4.1.6
- [Release notes](https://github.com/actions/download-artifact/releases)
- [Commits](https://github.com/actions/download-artifact/compare/9bc31d5ccc31df68ecc42ccf4149144866c47d8a...9c19ed7fe5d278cd354c7dfd5d3b88589c7e2395)

---
updated-dependencies:
- dependency-name: actions/checkout
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: github-actions
- dependency-name: actions/upload-artifact
  dependency-type: direct:production
  update-type: version-update:semver-major
  dependency-group: github-actions
- dependency-name: slsa-framework/slsa-github-generator
  dependency-type: direct:production
  update-type: version-update:semver-major
  dependency-group: github-actions
- dependency-name: actions/download-artifact
  dependency-type: direct:production
  update-type: version-update:semver-major
  dependency-group: github-actions
...

Signed-off-by: dependabot[bot] <support@github.com>",7,7,14,19,107,60,0.56
ccf125bf30102beedafb3ecef72376bfb6c90a4d,davidism,2024-04-23 23:49:42+00:00,fix mypy findings,1,1,2,230,288,285,0.99
db0fe9436e9da7f7bd14683542bbf33ba3c6d5e4,davidism,2024-04-23 23:31:03+00:00,unignore upload/download-artifact,0,6,6,230,288,285,0.99
2c7f57ad5bd19743312eb34ea5fb838a1349474e,davidism,2024-04-08 22:29:31+00:00,Merge branch '3.0.x',1,21,22,230,288,285,0.99
f958b6500b2aeb8edc578a07f00546becdad4c80,davidism,2024-04-08 22:28:57+00:00,build docs from scratch each test,1,1,2,230,288,285,0.99
346d1abaff0270104ffa3a0e8bee7de279a1cee7,davidism,2024-04-08 22:28:28+00:00,"remove install and contribute sections

install leads people to install into the system instead of a virtualenv,
and readme isn't the place to teach that
contribute is now linked in the github interface above the readme",0,20,20,230,288,285,0.99
19610a9e46e0989054ecd0f6be2fcb981013d8eb,davidism,2024-04-07 19:29:49+00:00,start version 3.1.0,7,1,8,230,288,285,0.99
aee16df63bbd7f6a7479fcd01b509f5ebaca3a0d,davidism,2024-04-07 19:28:51+00:00,Merge branch '3.0.x',75,15,90,230,288,285,0.99
61182249cb3ec5c69a2b91928829f33ccca6c7bc,davidism,2024-04-07 19:27:04+00:00,release version 3.0.3 (#5461),1,1,2,230,288,285,0.99
c12a5d874c5a014495eb2db8a73f40037bc813ac,davidism,2024-04-07 19:17:41+00:00,release version 3.0.3,1,1,2,230,288,285,0.99
5e22cc9eec0d1da2da706ccf724fde702b30d5f2,davidism,2024-04-07 19:16:22+00:00,Don't set the cli attribute in the sansio scaffold (#5270),54,12,66,230,288,285,0.99
5fdce4c331ac530280cc941179d364a07f4a1088,pgjones,2023-10-01 15:37:05+00:00,"Don't set the cli attribute in the sansio scaffold

It is (currently) Flask specific and hence cannot be shared in the
sansio shared code.",54,12,66,14,35,30,0.86
adb7dd99c295a28726c8d818fba54c7b3f958ecc,davidism,2024-04-07 19:03:19+00:00,don't access app.logger when configuring app.logger,1,1,2,230,288,285,0.99
b73939095564ec5c088c53e7595b00d174a018f5,davidism,2024-04-07 18:42:24+00:00,support FIPS builds without SHA-1 (#5460),13,1,14,230,288,285,0.99
db461112c70d5f2bf93c7a6ac27eeb665c232dd0,davidism,2024-04-07 18:30:30+00:00,access sha1 lazily,13,1,14,230,288,285,0.99
7320e311a0a3f190351173f8be90cab31dadbf73,davidism,2024-04-07 18:22:02+00:00,start version 3.0.3,7,1,8,230,288,285,0.99
a85575601758b3fd8d1379aa2e16bf1c24ab06f3,davidism,2024-04-07 18:11:26+00:00,Bump the github-actions group with 3 updates (#5459),6,6,12,230,288,285,0.99
be508c618411d72281672980abb19b2150581943,dependabot[bot],2024-04-07 18:04:59+00:00,"Bump the github-actions group with 3 updates

Bumps the github-actions group with 3 updates: [dessant/lock-threads](https://github.com/dessant/lock-threads), [actions/checkout](https://github.com/actions/checkout) and [pypa/gh-action-pypi-publish](https://github.com/pypa/gh-action-pypi-publish).


Updates `dessant/lock-threads` from 7de207be1d3ce97a9abe6ff1306222982d1ca9f9 to 1bf7ec25051fe7c00bdd17e6a7cf3d7bfb7dc771
- [Release notes](https://github.com/dessant/lock-threads/releases)
- [Changelog](https://github.com/dessant/lock-threads/blob/main/CHANGELOG.md)
- [Commits](https://github.com/dessant/lock-threads/compare/7de207be1d3ce97a9abe6ff1306222982d1ca9f9...1bf7ec25051fe7c00bdd17e6a7cf3d7bfb7dc771)

Updates `actions/checkout` from 4.1.1 to 4.1.2
- [Release notes](https://github.com/actions/checkout/releases)
- [Changelog](https://github.com/actions/checkout/blob/main/CHANGELOG.md)
- [Commits](https://github.com/actions/checkout/compare/b4ffde65f46336ab88eb53be808477a3936bae11...9bb56186c3b09b4f86b1c65136769dd318469633)

Updates `pypa/gh-action-pypi-publish` from 68e62d4871ad9d14a9d55f114e6ac71f0b408ec0 to 81e9d935c883d0b210363ab89cf05f3894778450
- [Release notes](https://github.com/pypa/gh-action-pypi-publish/releases)
- [Commits](https://github.com/pypa/gh-action-pypi-publish/compare/68e62d4871ad9d14a9d55f114e6ac71f0b408ec0...81e9d935c883d0b210363ab89cf05f3894778450)

---
updated-dependencies:
- dependency-name: dessant/lock-threads
  dependency-type: direct:production
  dependency-group: github-actions
- dependency-name: actions/checkout
  dependency-type: direct:production
  update-type: version-update:semver-patch
  dependency-group: github-actions
- dependency-name: pypa/gh-action-pypi-publish
  dependency-type: direct:production
  dependency-group: github-actions
...

Signed-off-by: dependabot[bot] <support@github.com>",6,6,12,19,107,60,0.56
6ab71ed7cf92a2dea7c18ddc9c2b4f3e685ea1fb,davidism,2024-04-07 18:03:46+00:00,Merge branch '3.0.x',355,306,661,230,288,285,0.99
87d5f5b9a9697434e6d972b021201105eabb54e6,davidism,2024-04-07 17:24:40+00:00,"update project files (#5457)

* update pre-commit hook
* upgrade pip with venv
* update description and version
* show url in publish environment
* update versions
* update versions, separate typing job
* use dependabot grouped updates
  ignore upload/download-artifact until slsa updates
* use sphinx.ext.extlinks instead of sphinx-issues
* update dev dependencies
* update editorconfig
* update gitignore
* update .readthedocs.yaml
* license is txt, readme is md
* update pyproject.toml
  add typed classifier
  add pyright config
  simplify urls
* tox builds docs in place
* update min test py version
* add tox env to update all dev dependencies
* update issue and pr templates
* rename security docs page to not conflict with org policy file
* simplify matrix",377,317,694,230,288,285,0.99
98a7f9fcf09fce5d32bf25e7f917c1c3026719d1,davidism,2024-04-06 23:17:13+00:00,Use per-release URLs in GH env UI when publishing to the PyPI (#5423),5,3,8,230,288,285,0.99
0e59442f6cce9442c1dcaf8515df7182312fa6cd,webknjaz,2024-02-27 00:24:27+00:00,"Use per-release URLs in GH env UI when publishing to the PyPI

This essentially, makes the UI nicer in a few places with a clickable link to the released version being presented in the web interface of GitHub.",5,3,8,1,1,1,1.0
b90a4f1f4a370e92054b9cc9db0efcb864f87ebe,davidism,2024-02-12 20:50:45+00:00,[pre-commit.ci] pre-commit autoupdate (#5404),1,1,2,230,288,285,0.99
ad36383951c130f16e02b5f61b1161da99bc1ca4,pre-commit-ci[bot],2024-02-05 20:28:43+00:00,"[pre-commit.ci] pre-commit autoupdate

updates:
- [github.com/astral-sh/ruff-pre-commit: v0.1.13 → v0.2.0](https://github.com/astral-sh/ruff-pre-commit/compare/v0.1.13...v0.2.0)",1,1,2,8,40,36,0.9
6b422a05f37641ca0b84422f2436e9d4bd144376,davidism,2024-02-03 21:13:41+00:00,Merge branch '3.0.x',21,3,24,230,288,285,0.99
d5e321b792cd6f3cd7b072d175f47eacbd5ee14f,davidism,2024-02-03 21:12:15+00:00,release version 3.0.2 (#5403),2,2,4,230,288,285,0.99
d2030595dcdc8ca5701504f00255360fb12a3a2b,davidism,2024-02-03 20:54:41+00:00,release version 3.0.2,2,2,4,230,288,285,0.99
d7209a957004d4758f32fd8b2f89da11f5fe5718,davidism,2024-02-03 20:39:33+00:00,fix super call in list comprehension (#5393),10,1,11,230,288,285,0.99
1af8f95785b85d0937153ee63d504c0b51934d80,r04922101,2024-01-26 02:08:55+00:00,fix super call in list comprehension,10,1,11,1,1,1,1.0
3435d2ff1589eb0c1a85cc294a20985910a1a606,davidism,2024-02-03 20:18:40+00:00,Fix jinja_loader typehint (#5389),4,1,5,230,288,285,0.99
ecc057dd4857e655f0844b781899a917852042a4,Siecje,2024-01-23 16:28:51+00:00,fix jinja_loader annotation,4,1,5,1,1,1,1.0
3207af8827d4162ef5841249c46fbb9da043c551,davidism,2024-02-03 17:41:38+00:00,start version 3.0.2,7,1,8,230,288,285,0.99
94e80b3da9048372ed857f6175a4d5fd1ca8913b,davidism,2024-02-03 15:40:27+00:00,Bump the python-requirements group in /requirements with 6 updates (#5401),12,12,24,230,288,285,0.99
f32dddc71c8538d7d9cf51bf82716b3dfadbc9ec,davidism,2024-02-03 15:35:16+00:00,Bump the github-actions group with 2 updates (#5400),3,3,6,230,288,285,0.99
